"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cfh",1.0242006644461e-35,2.27064521340737,0.909,0.056,1.6987392220503e-31,"7","Cfh"
"Dlg4",3.33821219972156e-35,0.469427235181064,0.273,0.005,5.53675875445818e-31,"7","Dlg4"
"Srpx2",5.29597015907598e-35,0.474714338192279,0.273,0.005,8.78389610584343e-31,"7","Srpx2"
"Thbs2",1.00737275847082e-34,0.932399507095122,0.364,0.009,1.6708284571997e-30,"7","Thbs2"
"Gpx8",1.06711337977096e-34,1.04399875926824,0.455,0.014,1.76991425168811e-30,"7","Gpx8"
"Shisa4",2.86326868683154e-34,0.423007724863175,0.273,0.005,4.74901744397879e-30,"7","Shisa4"
"Mfap51",1.31165715248747e-33,1.1434288740744,0.818,0.044,2.17551455311571e-29,"7","Mfap5"
"Pcdh18",1.44941297355197e-33,0.47283647426022,0.273,0.005,2.40399635793329e-29,"7","Pcdh18"
"Fndc1",3.20707355990578e-33,0.498490897752068,0.364,0.009,5.31925220645972e-29,"7","Fndc1"
"H6pd",4.30910079102181e-33,0.786635233160089,0.455,0.014,7.14707457198877e-29,"7","H6pd"
"Mmp2",2.92150713556222e-32,2.06655848105969,0.909,0.063,4.8456117350435e-28,"7","Mmp2"
"Gem",3.12865697047674e-32,1.08286470048171,0.545,0.021,5.18919045123271e-28,"7","Gem"
"Naalad2",3.71920518947946e-32,0.80445619173867,0.455,0.015,6.16867372727064e-28,"7","Naalad2"
"C1ra",1.85865526734605e-31,0.765941211011167,0.455,0.015,3.08276562642016e-27,"7","C1ra"
"Khdrbs3",2.36767247572787e-31,0.650835283316845,0.364,0.01,3.92702156824224e-27,"7","Khdrbs3"
"Plxdc1",9.11285555852376e-31,0.518791593554407,0.273,0.006,1.51145822293675e-26,"7","Plxdc1"
"Dock7",1.57949882076751e-30,0.554177885396242,0.364,0.01,2.61975674412499e-26,"7","Dock7"
"Ifi27l2a",1.79119072570323e-30,2.21150042011915,0.909,0.065,2.97086893765138e-26,"7","Ifi27l2a"
"Fam46a",4.62215995594003e-30,0.505666216223804,0.273,0.006,7.66631450292213e-26,"7","Fam46a"
"Dnm3os",5.70454061962683e-30,1.25803468213654,0.364,0.01,9.46155107171306e-26,"7","Dnm3os"
"Ptgfrn",2.22676161389517e-29,1.02873780538019,0.636,0.032,3.69330681280653e-25,"7","Ptgfrn"
"Cd248",2.98960295030282e-29,0.727992989522667,0.364,0.01,4.95855545337225e-25,"7","Cd248"
"Pdgfra",5.26840405130559e-29,1.55453622970927,0.727,0.044,8.73817495949545e-25,"7","Pdgfra"
"Dact3",6.08700343838279e-29,0.61828661902746,0.273,0.006,1.00959039029017e-24,"7","Dact3"
"Tnfaip6",6.15312973656335e-29,0.843101666068025,0.273,0.006,1.0205580981064e-24,"7","Tnfaip6"
"Rbp11",9.34939415706983e-29,1.08295800778836,1,0.075,1.5506905148916e-24,"7","Rbp1"
"Prrx1",4.27033921466837e-28,0.917248854802416,0.364,0.011,7.08278462144895e-24,"7","Prrx1"
"Sertad4",1.64876403506753e-27,0.566789645198512,0.273,0.006,2.73464002856301e-23,"7","Sertad4"
"Sgms2",2.49162209485769e-27,0.664611855364394,0.364,0.011,4.13260440653096e-23,"7","Sgms2"
"Twist1",2.6094805763453e-27,0.566450849187423,0.273,0.006,4.32808448392631e-23,"7","Twist1"
"Angptl2",2.99926576576746e-27,1.17032654501544,0.545,0.026,4.97458219910192e-23,"7","Angptl2"
"Fam20c",1.59136713848722e-26,0.725335318388353,0.364,0.012,2.63944153589491e-22,"7","Fam20c"
"Aebp1",5.02941189229772e-26,1.02231647623294,0.636,0.036,8.34178256456501e-22,"7","Aebp1"
"Chpf",7.41749234986695e-26,0.639762532753201,0.273,0.007,1.23026528114893e-21,"7","Chpf"
"Col1a21",7.6339894721714e-26,1.02045825209037,1,0.082,1.26617349385435e-21,"7","Col1a2"
"Plekha6",1.1892426600172e-25,0.711029554264552,0.455,0.019,1.97247787590453e-21,"7","Plekha6"
"Dync2h1",2.30144963134367e-25,0.382615254145924,0.273,0.007,3.81718435854661e-21,"7","Dync2h1"
"Synpo2",5.39440363528218e-25,0.453409812283321,0.273,0.007,8.94715786947903e-21,"7","Synpo2"
"Aspn",6.96299234898156e-25,1.26357720826422,0.545,0.027,1.15488191100208e-20,"7","Aspn"
"Cst6",1.44814656726068e-24,0.633101122458743,0.273,0.007,2.40189589645857e-20,"7","Cst6"
"P3h4",2.04996764932366e-24,0.619357761939619,0.455,0.02,3.40007634316822e-20,"7","P3h4"
"P3h3",2.7267083634775e-24,0.52162623841397,0.455,0.02,4.52251849166378e-20,"7","P3h3"
"Sfrp1",2.90927385698022e-24,0.628441682684924,0.364,0.013,4.82532161918738e-20,"7","Sfrp1"
"Dact1",6.83084458611213e-24,0.536401036022415,0.273,0.007,1.13296388305256e-19,"7","Dact1"
"Amigo1",1.15552674297855e-23,0.521032602110806,0.364,0.013,1.91655665590422e-19,"7","Amigo1"
"Prr5",2.85149859972494e-23,0.327261855813625,0.273,0.007,4.72949557750378e-19,"7","Prr5"
"Cpq",5.91006468899972e-23,0.646877641539654,0.455,0.021,9.80243329317493e-19,"7","Cpq"
"Col3a11",6.72189477054429e-23,1.07451398697744,0.909,0.078,1.11489346664248e-18,"7","Col3a1"
"Atf5",1.24785143243327e-22,1.30197506421501,0.636,0.042,2.06968638583383e-18,"7","Atf5"
"Irs2",2.8698619350565e-22,0.36074014441019,0.273,0.008,4.75995300548471e-18,"7","Irs2"
"Serpinf1",4.42557236111061e-22,1.37027542985135,0.909,0.09,7.34025431813806e-18,"7","Serpinf1"
"Mmp14",5.87929065152514e-22,0.744089666360589,0.455,0.022,9.7513914746196e-18,"7","Mmp14"
"Cd55",6.47744167136005e-22,0.657203833052508,0.455,0.022,1.07434847561178e-17,"7","Cd55"
"Sh3pxd2b",8.0252394957155e-22,0.4790869444949,0.364,0.014,1.33106622275937e-17,"7","Sh3pxd2b"
"Nat10",1.45697552768269e-21,0.561142132710062,0.364,0.014,2.41653961021451e-17,"7","Nat10"
"Lrig1",1.46970451909326e-21,0.327774842455318,0.273,0.008,2.43765191536807e-17,"7","Lrig1"
"Col1a11",2.30226189819282e-21,1.11489144340622,0.818,0.068,3.81853158434261e-17,"7","Col1a1"
"AI607873",7.57922461297979e-21,0.829135770479698,0.364,0.015,1.25709019430883e-16,"7","AI607873"
"Thy1",8.29959321511985e-21,0.487937251634256,0.273,0.008,1.37657053065978e-16,"7","Thy1"
"Bmpr1a",8.29959321511985e-21,0.446700870148027,0.273,0.008,1.37657053065978e-16,"7","Bmpr1a"
"Cul7",9.04399532756509e-21,0.703252306476409,0.455,0.023,1.50003706502995e-16,"7","Cul7"
"Atp1a2",1.38124943522249e-20,0.751899937062574,0.455,0.023,2.29094031326002e-16,"7","Atp1a2"
"Gxylt2",2.46024522387372e-20,0.308373961815266,0.273,0.009,4.08056272831695e-16,"7","Gxylt2"
"Scarf2",4.4551335420335e-20,0.788622555938777,0.455,0.024,7.38928449281676e-16,"7","Scarf2"
"Oaf",1.26044339613963e-19,0.608506097152292,0.273,0.009,2.09057141683719e-15,"7","Oaf"
"Nupr1",1.68345968388958e-19,0.983307147682117,0.364,0.016,2.79218623169926e-15,"7","Nupr1"
"Ctsk",5.04491103815246e-19,0.325677939804153,0.273,0.009,8.36748944787967e-15,"7","Ctsk"
"Arrdc3",7.31918746017534e-19,0.890701553510059,0.455,0.026,1.21396043214468e-14,"7","Arrdc3"
"Serpine1",8.18505112283746e-19,1.17756734585267,0.273,0.009,1.35757257923382e-14,"7","Serpine1"
"Fgl2",1.1394797671433e-18,0.826964761152513,0.273,0.009,1.88994114178387e-14,"7","Fgl2"
"Klhl13",1.34793900615718e-18,0.808266425196001,0.364,0.017,2.2356916356123e-14,"7","Klhl13"
"Stau2",1.84172109003285e-18,0.410537200129718,0.273,0.01,3.05467859992848e-14,"7","Stau2"
"Steap4",2.0530770631414e-18,0.46058222489372,0.273,0.01,3.40523361692633e-14,"7","Steap4"
"Ccdc80",2.88651683493549e-18,1.87199159118016,0.818,0.093,4.787576822424e-14,"7","Ccdc80"
"Spon1",3.64675100145126e-18,0.525930898918164,0.455,0.026,6.04850121100705e-14,"7","Spon1"
"Adamts5",4.99699838726191e-18,0.801671046657746,0.545,0.038,8.2880215251126e-14,"7","Adamts5"
"Zeb2",5.4410555043012e-18,0.97608297398034,0.636,0.053,9.02453465943397e-14,"7","Zeb2"
"Cd302",1.20011108808063e-17,1.24405789074654,0.727,0.074,1.99050425069053e-13,"7","Cd302"
"Stxbp6",1.92450297104274e-17,0.661800428687799,0.273,0.01,3.1919806277715e-13,"7","Stxbp6"
"Bgn1",2.14731079321097e-17,1.72517233669664,1,0.136,3.56152968161972e-13,"7","Bgn"
"Pddc1",4.92768358852823e-17,0.621759613385904,0.455,0.028,8.17305599993292e-13,"7","Pddc1"
"Lgals11",1.48454888328036e-16,0.849246660992672,0.909,0.106,2.4622727778088e-12,"7","Lgals1"
"Fkbp10",2.20252539772899e-16,0.44149218170508,0.273,0.011,3.65310862467329e-12,"7","Fkbp10"
"Nbl1",2.35881713319163e-16,1.04417656133879,0.364,0.019,3.91233409711164e-12,"7","Nbl1"
"Itm2a",2.87699069536905e-16,1.02764406666008,0.636,0.06,4.77177676733911e-12,"7","Itm2a"
"Slc39a6",2.98102282391724e-16,0.490065946467601,0.364,0.019,4.94432445574913e-12,"7","Slc39a6"
"Ptprs",3.32084984739943e-16,0.563523751708172,0.455,0.03,5.5079615568967e-12,"7","Ptprs"
"Gsn1",4.45907877439496e-16,4.17137023611888,1,0.2,7.39582805521147e-12,"7","Gsn"
"Prkca",4.52321712433429e-16,0.4179955856277,0.273,0.011,7.50220792242086e-12,"7","Prkca"
"Cebpa",5.41049503574768e-16,0.513018087707542,0.273,0.011,8.9738470662911e-12,"7","Cebpa"
"Pth1r",6.08637881409784e-16,0.528099955042067,0.364,0.02,1.00948679010627e-11,"7","Pth1r"
"Mafb",1.17815204596961e-15,0.760491783802153,0.364,0.02,1.95408298344519e-11,"7","Mafb"
"Tmem42",1.18084200304284e-15,0.462514805748863,0.273,0.011,1.95854454624686e-11,"7","Tmem42"
"Rhobtb3",1.29366471653623e-15,0.303096216862903,0.273,0.011,2.14567229884699e-11,"7","Rhobtb3"
"Dcn1",1.32619405617294e-15,3.13471679321192,1,0.2,2.19962546156844e-11,"7","Dcn"
"Adamtsl5",2.52426408605084e-15,0.515523258397619,0.364,0.021,4.18674441312392e-11,"7","Adamtsl5"
"Cys1",3.48430221105497e-15,0.746070647530513,0.273,0.012,5.77906364725578e-11,"7","Cys1"
"Mxra8",4.66920605620214e-15,0.966793221389872,0.455,0.033,7.74434516481687e-11,"7","Mxra8"
"Pqlc3",1.08663451662426e-14,0.410589497004128,0.273,0.012,1.802292009273e-10,"7","Pqlc3"
"Itgb5",1.65762207900912e-14,0.904413847661954,0.636,0.067,2.74933198024452e-10,"7","Itgb5"
"Emp31",2.64710547907116e-14,1.20812726229923,1,0.159,4.39048914758743e-10,"7","Emp3"
"Polm",2.8355460797082e-14,0.365823963626822,0.273,0.012,4.70303672780402e-10,"7","Polm"
"Mt1",2.87251462838919e-14,2.10627253624873,0.818,0.11,4.7643527626463e-10,"7","Mt1"
"Rab4b",3.24808912213733e-14,0.558861327892976,0.273,0.013,5.38728061797698e-10,"7","Rab4b"
"Selenbp1",7.5343959313191e-14,0.913666960620584,0.455,0.036,1.24965490916859e-09,"7","Selenbp1"
"Sh3d19",8.58005653578776e-14,0.834535477742848,0.455,0.036,1.42308817702576e-09,"7","Sh3d19"
"Car5b",1.22121301820745e-13,0.476284878010378,0.273,0.013,2.02550391199888e-09,"7","Car5b"
"Plxnb2",2.01840253432181e-13,0.291304993978158,0.273,0.013,3.34772244342616e-09,"7","Plxnb2"
"Ndrg2",2.23823026631208e-13,0.813863479090345,0.455,0.037,3.71232871970522e-09,"7","Ndrg2"
"Gm12840",3.70427591678566e-13,0.617186814199294,0.273,0.014,6.1439120355807e-09,"7","Gm12840"
"Timp2",9.90642170404102e-13,1.43696722855681,1,0.218,1.64307910383224e-08,"7","Timp2"
"Dhx34",1.19637341287798e-12,0.352935240572937,0.273,0.014,1.98430494259942e-08,"7","Dhx34"
"Tmem106c",1.42481578256758e-12,0.391777097252616,0.273,0.014,2.36319945696659e-08,"7","Tmem106c"
"Lhfpl2",3.51176951473063e-12,0.475180321443401,0.364,0.026,5.82462091713223e-08,"7","Lhfpl2"
"Ecm1",8.23164684653957e-12,1.26399574749751,0.818,0.144,1.36530094596705e-07,"7","Ecm1"
"Peg3",8.51859083547107e-12,0.506987787525373,0.364,0.027,1.41289347597123e-07,"7","Peg3"
"Lamb1",9.4198765215397e-12,1.23645897397173,0.636,0.081,1.56238071986257e-07,"7","Lamb1"
"C1qtnf6",1.24911184770086e-11,0.310506961354701,0.273,0.015,2.07177691059665e-07,"7","C1qtnf6"
"Rasa3",1.41864682314559e-11,0.377932695503213,0.273,0.016,2.35296762086927e-07,"7","Rasa3"
"Slco2b1",1.91342448869128e-11,0.410974884533884,0.273,0.016,3.17360585694336e-07,"7","Slco2b1"
"D10Jhu81e",2.12693913416785e-11,0.61768338667773,0.455,0.042,3.5277412479308e-07,"7","D10Jhu81e"
"Pdlim2",2.40135833444319e-11,0.904805251084226,0.636,0.084,3.98289293350747e-07,"7","Pdlim2"
"Lamc1",3.37963665763822e-11,1.28534926243533,0.909,0.191,5.60546536035875e-07,"7","Lamc1"
"Ube2e2",4.07721528213695e-11,0.560723250242494,0.455,0.044,6.76246926695235e-07,"7","Ube2e2"
"Ptn",4.40051436207178e-11,0.89731546514037,0.273,0.016,7.29869312093225e-07,"7","Ptn"
"Pmp22",4.47223788545551e-11,1.19357948296921,0.818,0.154,7.41765375681651e-07,"7","Pmp22"
"Heyl",5.42527836177916e-11,0.318126582553601,0.273,0.016,8.99836669084692e-07,"7","Heyl"
"Mfap4",5.9678460141295e-11,0.331699215304181,0.364,0.028,9.89826939903518e-07,"7","Mfap4"
"Sdc4",6.61602627232037e-11,0.5977379173494,0.364,0.029,1.09733411752706e-06,"7","Sdc4"
"Mpg",7.04183540693965e-11,0.563165628033197,0.455,0.045,1.16795882059501e-06,"7","Mpg"
"Lpgat1",7.06739953952502e-11,0.550294599161375,0.545,0.061,1.17219888762562e-06,"7","Lpgat1"
"Fhl1",7.35321621959101e-11,1.03527825656549,0.636,0.086,1.21960444218136e-06,"7","Fhl1"
"Ctsf",7.87686034660125e-11,0.51504182274519,0.364,0.029,1.30645605708728e-06,"7","Ctsf"
"Cd631",1.07013328495121e-10,1.19933458217634,0.727,0.119,1.77492306642008e-06,"7","Cd63"
"Slc35f5",1.60301975903871e-10,0.471331943656167,0.455,0.045,2.65876857234161e-06,"7","Slc35f5"
"Sirt3",1.88148674690687e-10,0.329992371501372,0.273,0.017,3.12063391841973e-06,"7","Sirt3"
"Grhpr",2.7710456922111e-10,0.63172467410014,0.455,0.048,4.59605638510134e-06,"7","Grhpr"
"Cbr3",2.82993939601918e-10,0.412183075815442,0.364,0.03,4.69373748223741e-06,"7","Cbr3"
"Rnf122",3.19738730066965e-10,0.669468563536605,0.273,0.018,5.30318657689069e-06,"7","Rnf122"
"Gucy1a3",3.68575871687844e-10,0.373341462324744,0.364,0.03,6.11319940781458e-06,"7","Gucy1a3"
"Magee1",4.06403035000877e-10,0.58844403323948,0.273,0.018,6.74060073852454e-06,"7","Magee1"
"Creb3l1",5.73663506560276e-10,0.553266196197994,0.273,0.019,9.51478291980873e-06,"7","Creb3l1"
"Abhd8",7.0240742941326e-10,0.778046053808193,0.545,0.069,1.16501296242483e-05,"7","Abhd8"
"Pi16",7.46366769439552e-10,1.70796401716653,0.727,0.133,1.23792392379244e-05,"7","Pi16"
"Txndc5",8.07951831582815e-10,0.467477677647727,0.636,0.088,1.34006890786326e-05,"7","Txndc5"
"Enpp2",1.03812493674788e-09,0.874465554599984,0.364,0.033,1.72183402009003e-05,"7","Enpp2"
"Slc6a8",1.12626009183963e-09,0.443597764392503,0.455,0.048,1.86801498832522e-05,"7","Slc6a8"
"Rnd3",1.20086598283003e-09,0.98310042728107,0.455,0.052,1.99175631912188e-05,"7","Rnd3"
"Pdxk",3.00205913223261e-09,0.37787070855011,0.273,0.02,4.97921527672101e-05,"7","Pdxk"
"Ltbp3",3.39208479030811e-09,0.584312533453468,0.364,0.035,5.62611183320504e-05,"7","Ltbp3"
"Igsf8",4.26222470432495e-09,0.653415524988823,0.455,0.054,7.06932589459336e-05,"7","Igsf8"
"Fcgrt",4.38786077684185e-09,0.783936322457724,0.818,0.17,7.27770588446989e-05,"7","Fcgrt"
"Cxcl16",6.16675533604322e-09,0.431541161816994,0.364,0.035,0.000102281804003613,"7","Cxcl16"
"Cmklr1",6.73809061563904e-09,0.35674053469467,0.364,0.035,0.000111757970950989,"7","Cmklr1"
"Bmp1",7.36347971403304e-09,0.622481220245812,0.455,0.055,0.000122130674536952,"7","Bmp1"
"Myof",7.44077329694055e-09,0.316810385758657,0.273,0.02,0.000123412665903056,"7","Myof"
"Msantd4",8.05912795188282e-09,0.575900367194856,0.455,0.055,0.000133668696209928,"7","Msantd4"
"Ccdc34",8.10774175325504e-09,0.393886656238285,0.455,0.054,0.000134475004719488,"7","Ccdc34"
"Map3k12",8.96053400019307e-09,0.456761169316182,0.364,0.036,0.000148619416927202,"7","Map3k12"
"Acsl3",1.13016248347747e-08,0.336650272631594,0.273,0.021,0.000187448749509573,"7","Acsl3"
"Chid1",1.44447957893139e-08,0.259753066456086,0.273,0.021,0.00023958138296156,"7","Chid1"
"Fkbp7",1.7669751834622e-08,0.775711745717356,0.545,0.084,0.00029307050392904,"7","Fkbp7"
"Cryab",1.82228393438259e-08,0.256872242608524,0.364,0.037,0.000302244013356697,"7","Cryab"
"Ppp1r14b",2.2462357776548e-08,0.940598621491895,0.636,0.109,0.000372560666081824,"7","Ppp1r14b"
"Phlda1",2.65014050451519e-08,0.813704356068092,0.364,0.039,0.000439552304078889,"7","Phlda1"
"Creb3l2",2.65176970017775e-08,0.75917678678482,0.636,0.113,0.000439822522471481,"7","Creb3l2"
"Tppp3",2.65935964676307e-08,0.916739479728648,0.636,0.114,0.000441081391012123,"7","Tppp3"
"Pam1",3.22214376537893e-08,1.51335748578918,0.909,0.276,0.000534424764925749,"7","Pam"
"Emilin1",3.48046871029833e-08,0.94059463213252,0.455,0.063,0.000577270540290082,"7","Emilin1"
"Fstl12",3.7077117558943e-08,1.13948263680827,1,0.319,0.000614961071832629,"7","Fstl1"
"Emp12",3.78467134622144e-08,0.757985081776944,1,0.304,0.000627725589484289,"7","Emp1"
"Cxcl1",4.38965625478531e-08,0.784669488326998,0.455,0.06,0.000728068386418692,"7","Cxcl1"
"Mob3c",4.42157526479773e-08,0.438459956772938,0.364,0.039,0.000733362473419351,"7","Mob3c"
"Fxyd6",5.279623125284e-08,0.620320016786562,0.455,0.06,0.000875678291559604,"7","Fxyd6"
"Nid1",5.62859185135354e-08,1.25742753415175,0.818,0.226,0.000933558244465499,"7","Nid1"
"Fgfr1",6.556032956541e-08,0.582248874029889,0.636,0.111,0.00108738362617189,"7","Fgfr1"
"B3gnt8",6.97829584731002e-08,0.461337311903378,0.273,0.024,0.00115742014923484,"7","B3gnt8"
"Ptger4",6.99980575913426e-08,0.531126491874164,0.364,0.04,0.00116098778321001,"7","Ptger4"
"Dvl2",7.203107837614e-08,0.300759119904547,0.273,0.023,0.00119470746594666,"7","Dvl2"
"Ckb",7.2396721315257e-08,0.876190779441979,0.727,0.161,0.00120077201973485,"7","Ckb"
"Tgif1",7.26481974300947e-08,0.479550774314439,0.273,0.024,0.00120494300257555,"7","Tgif1"
"Nr4a3",7.41345000381271e-08,0.396708426869167,0.273,0.024,0.00122959481763238,"7","Nr4a3"
"Tshz2",7.76042809785718e-08,0.516386585894234,0.636,0.108,0.00128714460431059,"7","Tshz2"
"Tprkb",1.10520353348076e-07,0.259211803026771,0.273,0.024,0.00183309058063119,"7","Tprkb"
"9530068E07Rik",1.28047865810366e-07,0.669893948576703,0.636,0.123,0.00212380190233073,"7","9530068E07Rik"
"Tmem39a",1.57359669729295e-07,0.504260759474858,0.364,0.042,0.00260996748213009,"7","Tmem39a"
"Zfyve21",1.59039731594179e-07,0.500061265243367,0.364,0.043,0.00263783298822105,"7","Zfyve21"
"Tmed3",1.64687869199445e-07,0.664359554159724,0.727,0.155,0.00273151299854199,"7","Tmed3"
"Cc2d2a",1.66755220151581e-07,0.337115207204193,0.273,0.024,0.00276580208143412,"7","Cc2d2a"
"Tfpi",1.8084262621972e-07,0.357734767035127,0.364,0.041,0.00299945579848028,"7","Tfpi"
"Tsc1",1.89576414509271e-07,0.516985737179233,0.364,0.043,0.00314431441105076,"7","Tsc1"
"Pcdhb17",2.57548649188435e-07,0.444158852953645,0.273,0.026,0.00427170189543939,"7","Pcdhb17"
"Gart",2.65786220909231e-07,0.432008372410228,0.273,0.025,0.00440833026000051,"7","Gart"
"Tmed1",2.90033254259295e-07,0.472830978999085,0.455,0.066,0.00481049155514466,"7","Tmed1"
"Homer3",3.19458222416575e-07,0.409231886443849,0.364,0.043,0.00529853407700131,"7","Homer3"
"Atp8b2",3.20693778910408e-07,0.637006888397199,0.455,0.068,0.00531902701700803,"7","Atp8b2"
"Vma21",3.31836940216511e-07,0.650437113646591,0.545,0.092,0.00550384749043105,"7","Vma21"
"Sspn",3.3702552562156e-07,0.779828556691507,0.364,0.045,0.0055899053679592,"7","Sspn"
"Tmem159",3.4360310876755e-07,0.625737084508228,0.455,0.068,0.00569900116201859,"7","Tmem159"
"Taok3",3.49307592476871e-07,0.470881091006839,0.364,0.044,0.00579361572882138,"7","Taok3"
"Pkd1",4.16564143394522e-07,0.6820045271946,0.727,0.166,0.00690913288234154,"7","Pkd1"
"Airn",4.1705765284801e-07,0.531785604437072,0.364,0.045,0.0069173182301371,"7","Airn"
"Ecm2",4.22947007412557e-07,1.15816149356696,0.545,0.105,0.00701499906494467,"7","Ecm2"
"Gin1",4.3653059108281e-07,0.537083322343069,0.273,0.027,0.00724029638369949,"7","Gin1"
"Mmgt2",4.54778245136201e-07,0.314125554317707,0.273,0.026,0.00754295197382902,"7","Mmgt2"
"Nr1d2",4.55686447650065e-07,0.557244221667083,0.364,0.046,0.00755801542072398,"7","Nr1d2"
"Loxl2",5.01132461390395e-07,0.561075214037484,0.273,0.027,0.00831178300462108,"7","Loxl2"
"Hectd3",5.23067600949938e-07,0.473150312764924,0.364,0.045,0.00867559922935567,"7","Hectd3"
"Idh1",5.27423211570144e-07,0.556371887035025,0.364,0.045,0.00874784138710241,"7","Idh1"
"Rap2b",5.5257215335951e-07,0.406445481124975,0.364,0.044,0.00916496173562083,"7","Rap2b"
"Endod1",5.5478072820339e-07,0.432750601481132,0.364,0.045,0.00920159315798143,"7","Endod1"
"Fam102b",5.82041578763472e-07,0.610684120325019,0.364,0.046,0.00965374162537095,"7","Fam102b"
"Zxdc",6.46248095772526e-07,0.325126272188574,0.273,0.026,0.0107186709164831,"7","Zxdc"
"Zfp445",6.55727033563799e-07,0.315677167303616,0.273,0.026,0.0108758885786892,"7","Zfp445"
"Pgf",6.7861983947675e-07,0.596801557649327,0.273,0.027,0.0112555886575614,"7","Pgf"
"Man1a",6.9369342083651e-07,0.549713119753664,0.545,0.097,0.0115055990779944,"7","Man1a"
"Camk2n1",7.12015740639415e-07,1.07814433192906,0.636,0.15,0.0118094930742453,"7","Camk2n1"
"Reep51",7.56235045938018e-07,0.6654537595414,1,0.317,0.012542914471928,"7","Reep5"
"Fmo21",9.8477769916241e-07,1.18688438246464,0.545,0.104,0.0163335229183077,"7","Fmo2"
"Bcat2",1.14474434054284e-06,0.429175024616231,0.273,0.028,0.0189867296322435,"7","Bcat2"
"Ndn",1.14826750103308e-06,0.363159844116396,0.273,0.028,0.0190451647721347,"7","Ndn"
"Vcam1",1.19300725063527e-06,0.797074085453384,0.455,0.073,0.0197872182590365,"7","Vcam1"
"Maml1",1.21882067107032e-06,0.552796607776208,0.364,0.049,0.0202153596503723,"7","Maml1"
"Ndufaf1",1.25130787552661e-06,0.401224918504415,0.273,0.028,0.0207541924234843,"7","Ndufaf1"
"Tpd52l2",1.2914561095659e-06,0.610616736010332,0.727,0.181,0.0214200910332601,"7","Tpd52l2"
"Acyp2",1.38943508163103e-06,0.542563176671492,0.455,0.073,0.0230451702639322,"7","Acyp2"
"Mdh1",1.42724783518475e-06,0.628642071596301,0.727,0.164,0.0236723325943742,"7","Mdh1"
"Txndc16",1.68739241305798e-06,0.370765160522457,0.273,0.028,0.0279870905629797,"7","Txndc16"
"Borcs7",1.68744699293255e-06,0.346113977266929,0.273,0.029,0.0279879958247792,"7","Borcs7"
"Serpinh1",1.9431812031217e-06,0.790513537316376,1,0.418,0.0322296034349765,"7","Serpinh1"
"Hdlbp",1.95243171391392e-06,0.600992338122918,0.818,0.226,0.0323830324069763,"7","Hdlbp"
"Blvrb",2.03290381510372e-06,0.436172771400562,0.545,0.102,0.0337177426773103,"7","Blvrb"
"Fbxl6",2.06716488747558e-06,0.436151710290193,0.364,0.049,0.0342859968236699,"7","Fbxl6"
"Cebpb",2.10674521401154e-06,0.709762213470874,0.545,0.105,0.0349424761195953,"7","Cebpb"
"Phyh",2.14331319088014e-06,0.33867124819719,0.364,0.048,0.0355489925839379,"7","Phyh"
"Cp",2.21032058390567e-06,1.44582659226556,0.455,0.073,0.0366603772046595,"7","Cp"
"Metap1d",2.21064536663593e-06,0.393411773324439,0.273,0.029,0.0366657640510236,"7","Metap1d"
"Mbtps1",2.40143210001763e-06,0.561972186783535,0.545,0.107,0.0398301528108924,"7","Mbtps1"
"Mgp3",2.50671467001342e-06,1.82728751661213,1,0.465,0.0415763695168426,"7","Mgp"
"Adprh",2.54476121329144e-06,0.480652400484575,0.545,0.104,0.0422074094836518,"7","Adprh"
"Drap11",2.60670793471817e-06,0.661924718051579,0.909,0.267,0.0432348578052355,"7","Drap1"
"Slc2a8",2.67560027522727e-06,0.510511018513449,0.273,0.03,0.0443775061649195,"7","Slc2a8"
"Fkbp2",2.70603633211361e-06,0.535579634971692,0.545,0.106,0.0448823186044363,"7","Fkbp2"
"Itsn1",2.78432767766974e-06,0.386883119461109,0.273,0.03,0.0461808588618304,"7","Itsn1"
"Atic",2.97017829250665e-06,0.267692220648173,0.273,0.029,0.0492633771595153,"7","Atic"
"Rap2a",3.0446140785321e-06,0.351412895729818,0.364,0.05,0.0504979691065334,"7","Rap2a"
"Tnfaip2",3.51780972119227e-06,0.940663040820996,0.364,0.052,0.058346392035695,"7","Tnfaip2"
"Gab2",3.94121700166766e-06,0.501264982648669,0.364,0.053,0.0653690251896599,"7","Gab2"
"Nrip1",3.94159476943965e-06,0.770087751622333,0.545,0.109,0.0653752908459261,"7","Nrip1"
"Gadd45a",3.99746862255106e-06,0.411423064845161,0.273,0.031,0.0663020145736319,"7","Gadd45a"
"Ift43",4.07906122046966e-06,0.509898896602998,0.455,0.076,0.0676553094027098,"7","Ift43"
"Ccdc88a",4.20253024492942e-06,0.465319613986082,0.636,0.134,0.0697031666423994,"7","Ccdc88a"
"Meis1",4.37078132579203e-06,0.309873478832276,0.273,0.03,0.0724937790695867,"7","Meis1"
"Tef",4.67188687328439e-06,0.619901469337141,0.455,0.078,0.0774879156802949,"7","Tef"
"Cnih1",4.92315291097574e-06,0.567072827302891,0.636,0.146,0.0816554141814436,"7","Cnih1"
"Fndc3b",4.92444075783204e-06,0.668796200927185,0.636,0.151,0.0816767744094023,"7","Fndc3b"
"Wdr36",5.04448952795591e-06,0.460357708800905,0.273,0.032,0.0836679033106767,"7","Wdr36"
