"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Notch42",6.6483874889737e-10,0.323882550207869,0.228,0.505,1.19597842539148e-05,"8","Notch4"
"Hdac71",2.43517799247383e-09,0.43498016441632,0.253,0.553,4.38064169066117e-05,"8","Hdac7"
"Pnisr",3.09654368816044e-09,0.417442203209357,0.34,0.737,5.57037244063182e-05,"8","Pnisr"
"Srsf11",3.55939843028762e-09,0.352190976370701,0.368,0.798,6.4030018362444e-05,"8","Srsf11"
"Arhgef11",4.12461211782374e-09,0.419562567826208,0.279,0.605,7.41976473875313e-05,"8","Arhgef1"
"Map4",4.50087214064031e-09,0.406668503621304,0.33,0.717,8.09661889379785e-05,"8","Map4"
"Tns2",4.59168117331554e-09,0.3666412813188,0.184,0.413,8.25997526267733e-05,"8","Tns2"
"Gbp91",5.93494326162223e-09,0.310367501852032,0.133,0.315,0.000106763694333322,"8","Gbp9"
"Cwc22",8.66723026493935e-09,0.350237712632087,0.13,0.308,0.000155914805235994,"8","Cwc22"
"Fryl3",1.03557782889557e-08,0.393909092844527,0.332,0.7,0.000186290095640025,"8","Fryl"
"Erdr1",1.1905406303307e-08,0.446764942020897,0.294,0.629,0.00021416635399019,"8","Erdr1"
"Luc7l2",2.76118147047565e-08,0.308735807714963,0.412,0.872,0.000496708934723864,"8","Luc7l2"
"Tns11",4.07601179508425e-08,0.336022312921985,0.384,0.809,0.000733233761817706,"8","Tns1"
"Nos34",5.63381499480588e-08,0.31085585273116,0.279,0.569,0.00101346697941563,"8","Nos3"
"Fam135a1",6.3297536847494e-08,0.409392974978246,0.202,0.424,0.00113865939034957,"8","Fam135a"
"Cabp12",6.86758017247377e-08,0.29793362697843,0.11,0.261,0.00123540899722631,"8","Cabp1"
"Chd7",1.14318968080208e-07,0.455928954070114,0.171,0.368,0.00205648391679486,"8","Chd7"
"Syt153",1.19036564425902e-07,0.298243717890733,0.189,0.394,0.00214134875745755,"8","Syt15"
"Nisch1",1.39223974115524e-07,0.37121445382825,0.384,0.814,0.00250450007036417,"8","Nisch"
"Fgfr34",1.43922380538208e-07,0.331065469640899,0.205,0.419,0.00258901970350182,"8","Fgfr3"
"Prpf38b",1.46268075632879e-07,0.541521793927835,0.289,0.607,0.00263121641255986,"8","Prpf38b"
"Dvl1",3.07992541008468e-07,0.300757062785352,0.115,0.261,0.00554047782020134,"8","Dvl1"
"Egfl73",3.51845912596332e-07,0.384207585716463,0.696,0.724,0.00632935612169542,"8","Egfl7"
"PISD",9.68687020190631e-07,0.334705925674645,0.128,0.276,0.0174257108062093,"8","PISD"
"Myh9",1.5272464963158e-06,0.336008471331369,0.379,0.75,0.0274736372222249,"8","Myh9"
"Lama31",1.60170535218097e-06,0.318923671009512,0.146,0.304,0.0288130775803834,"8","Lama3"
"Mllt42",2.90761382590907e-06,0.396345634078577,0.32,0.628,0.0523050651142782,"8","Mllt4"
"Ankrd11",1.26897745983117e-05,0.488485882316581,0.368,0.735,0.228276355249029,"8","Ankrd11"
"Paxbp1",1.58681428592522e-05,0.395294636722583,0.166,0.326,0.285452021895088,"8","Paxbp1"
"Nos1ap2",2.55224915905713e-05,0.332400825183392,0.189,0.355,0.459124101222788,"8","Nos1ap"
"Adam152",2.58488594470207e-05,0.308931167416097,0.366,0.681,0.464995132592455,"8","Adam15"
"Fgd53",0.000119524440813521,0.375996167419105,0.292,0.535,1,"8","Fgd5"
"Ushbp11",0.000130127839812862,0.450372386499393,0.256,0.47,1,"8","Ushbp1"
"Atrx",0.000152046343055005,0.313297368784933,0.458,0.857,1,"8","Atrx"
"Pkn31",0.000192840578212496,0.347035810917051,0.156,0.287,1,"8","Pkn3"
"Tanc22",0.000226588942289872,0.364065252680855,0.309,0.563,1,"8","Tanc2"
"Atp2a32",0.000797690748532955,0.41986020091476,0.304,0.521,1,"8","Atp2a3"
"Dock61",0.00141004247279774,0.561362529922429,0.284,0.508,1,"8","Dock6"
"mt-Nd6",0.00208238609645869,1.08082352442587,0.348,0.394,1,"8","mt-Nd6"
"Unc13b1",0.00268722677617643,0.585386756009395,0.217,0.371,1,"8","Unc13b"
"Mecom3",0.0055727306785194,0.615382102440366,0.506,0.677,1,"8","Mecom"
"Adcy42",0.00758293638144734,0.568817132953346,0.284,0.486,1,"8","Adcy4"
"Gpihbp1",0,2.22257426178366,0.979,0.132,0,"9","Gpihbp1"
"Cd300lg",0,1.33345916508182,0.897,0.084,0,"9","Cd300lg"
"Nrp2",0,1.18155318119309,0.734,0.08,0,"9","Nrp2"
"Car4",0,0.75505166528547,0.354,0.008,0,"9","Car4"
"Sez6l2",0,0.688609495660318,0.652,0.072,0,"9","Sez6l2"
"Aplnr",1.37951770806267e-291,0.615191629322254,0.372,0.02,2.48161440503394e-287,"9","Aplnr"
"Btnl92",3.19218080213632e-286,1.21703781192825,0.865,0.17,5.74241404496302e-282,"9","Btnl9"
"Ccdc85a",1.14312133981312e-273,0.341134795140039,0.343,0.017,2.05636097818982e-269,"9","Ccdc85a"
"Ctla2a",1.75236201090156e-253,1.63444657929429,0.897,0.235,3.15232402141082e-249,"9","Ctla2a"
"Meox1",2.180519934463e-252,0.561319063868836,0.565,0.067,3.92253731010549e-248,"9","Meox1"
"Rgcc2",1.29851357570482e-250,1.53049336733572,0.868,0.206,2.33589607133541e-246,"9","Rgcc"
"Aqp7",2.67751434282548e-250,0.838730705264651,0.749,0.135,4.81658055130876e-246,"9","Aqp7"
"Myl3",8.23886985645412e-246,0.593275751873607,0.797,0.161,1.48209029847753e-241,"9","Myl3"
"Mest",2.01943826868755e-241,1.3069519596885,0.739,0.142,3.63276750154204e-237,"9","Mest"
"Emcn2",5.40167271663337e-227,1.08539225010173,0.968,0.343,9.71706904995177e-223,"9","Emcn"
"Mb",1.48684231936813e-224,0.357893763235731,0.662,0.107,2.67468064831132e-220,"9","Mb"
"Nav3",2.15057535253105e-222,0.485372770514097,0.456,0.049,3.86867000166811e-218,"9","Nav3"
"Myl2",5.69722941442126e-221,0.726076526925651,0.834,0.211,1.02487459936024e-216,"9","Myl2"
"Vwa1",1.30726460482314e-220,0.558417616877621,0.525,0.067,2.35163829761634e-216,"9","Vwa1"
"Cd363",1.13135317529975e-210,1.66086583186701,0.989,0.457,2.03519122704672e-206,"9","Cd36"
"Kdr3",2.17335774731863e-203,1.34066647325782,0.982,0.489,3.90965325165148e-199,"9","Kdr"
"St8sia4",4.893981508721e-201,0.388925730716769,0.435,0.049,8.8037833360382e-197,"9","St8sia4"
"Slc28a2",8.88154898215437e-201,0.29912533804096,0.285,0.017,1.59770184639975e-196,"9","Slc28a2"
"Pcdh17",2.67389395237605e-199,1.18928110364715,0.757,0.195,4.81006783092927e-195,"9","Pcdh17"
"Arhgap18",1.28990280469963e-197,0.901024299226235,0.734,0.18,2.32040615537416e-193,"9","Arhgap18"
"Clic51",4.01145530017279e-190,0.885198308937311,0.818,0.229,7.21620693948084e-186,"9","Clic5"
"Col4a13",8.6308294731576e-182,1.16770773525055,1,0.819,1.55259991392632e-177,"9","Col4a1"
"Pde2a",5.28676605845469e-179,0.446516159686066,0.501,0.077,9.51036346255414e-175,"9","Pde2a"
"Ablim3",3.25578587396629e-177,0.705066488766103,0.704,0.174,5.85683320867796e-173,"9","Ablim3"
"Fabp43",3.60025687888387e-176,1.46809295228963,1,0.8,6.47650209942419e-172,"9","Fabp4"
"Tspan133",2.21751784739973e-174,1.0848426971697,0.992,0.572,3.98909285568738e-170,"9","Tspan13"
"Col4a23",3.72340183435669e-174,1.15602055215631,0.995,0.7,6.69802755982425e-170,"9","Col4a2"
"C1qtnf9",8.18832522106885e-168,0.672626329360552,0.533,0.095,1.47299782401808e-163,"9","C1qtnf9"
"1810011O10Rik2",1.2200789282432e-157,1.19543435653126,0.939,0.468,2.19479998401669e-153,"9","1810011O10Rik"
"Ets13",1.39386747799758e-156,1.0190531923372,0.987,0.56,2.50742820616984e-152,"9","Ets1"
"Gm12002",3.69165541707183e-156,0.43134611983788,0.412,0.056,6.64091892977052e-152,"9","Gm12002"
"Cd341",2.53929731425347e-152,1.05222977510031,0.992,0.615,4.56794193861056e-148,"9","Cd34"
"Mgll3",2.66863959455809e-152,1.18847624310156,0.979,0.646,4.80061576665055e-148,"9","Mgll"
"Grap",5.35879246716289e-150,0.449858403183513,0.57,0.119,9.63993176917932e-146,"9","Grap"
"Gngt2",4.73497376864368e-148,0.763384797616777,0.736,0.233,8.51774431241312e-144,"9","Gngt2"
"Ets21",5.29118794514932e-143,0.945046295569543,0.918,0.496,9.51831799452911e-139,"9","Ets2"
"Ctnnbip11",8.57772805972997e-142,0.898980160315714,0.945,0.605,1.54304750066482e-137,"9","Ctnnbip1"
"Prrg3",8.79998018120869e-139,0.560805724288921,0.623,0.163,1.58302843479763e-134,"9","Prrg3"
"Nid2",1.47504461727539e-136,0.598352151672232,0.625,0.166,2.6534577620167e-132,"9","Nid2"
"Pcdh12",1.34574773198933e-134,0.314872826577481,0.343,0.045,2.4208655950756e-130,"9","Pcdh12"
"Slc26a102",4.33912330458559e-134,0.768885850867494,0.718,0.213,7.80564891261902e-130,"9","Slc26a10"
"Fam43a",4.81457017020074e-131,0.712799472395642,0.678,0.207,8.66093027917411e-127,"9","Fam43a"
"Gng111",2.06817385178187e-130,0.913219117285108,0.989,0.871,3.72043794197041e-126,"9","Gng11"
"Fabp3",1.71224662017967e-129,0.428168668231567,0.649,0.178,3.08016044504121e-125,"9","Fabp3"
"Tspan15",8.73974363794103e-129,0.332115299613699,0.435,0.077,1.57219248302921e-124,"9","Tspan15"
"Gimap61",2.28682649737809e-128,0.795565911755854,0.918,0.479,4.11377218613345e-124,"9","Gimap6"
"Ly6c13",7.71197706523289e-127,1.0194238168998,0.976,0.548,1.38730755426474e-122,"9","Ly6c1"
"BC028528",5.50865392141619e-125,0.841403161439023,0.868,0.464,9.90951753923558e-121,"9","BC028528"
"Kctd12b2",1.42410620643967e-124,0.819755577576889,0.85,0.388,2.56182465476432e-120,"9","Kctd12b"
"Cav13",2.86643079465236e-124,0.80381989952645,0.995,0.867,5.15642235650012e-120,"9","Cav1"
"Cdh53",3.52272300037073e-122,0.775859893211022,0.992,0.664,6.33702640536691e-118,"9","Cdh5"
"Cd109",4.5572932455983e-122,0.382891528512064,0.422,0.077,8.19811481950679e-118,"9","Cd109"
"Pltp",2.19197019056713e-121,0.703079482331733,0.557,0.142,3.94313517581121e-117,"9","Pltp"
"Hspg2",4.98918702854652e-120,0.782902288135651,0.984,0.802,8.97504854565233e-116,"9","Hspg2"
"Tcf42",1.707896728566e-116,0.838527324390204,0.995,0.843,3.07233542501737e-112,"9","Tcf4"
"Sept41",1.94527612266498e-116,0.864949581951454,0.865,0.444,3.49935721706203e-112,"9","Sept4"
"Rtn1",5.2176473529114e-116,0.408435524995455,0.422,0.081,9.38602582315232e-112,"9","Rtn1"
"Dach12",4.70596119950218e-112,0.702427981895592,0.765,0.306,8.46555360178446e-108,"9","Dach1"
"Gnai23",7.00747638193465e-112,0.60549728430493,0.997,0.926,1.26057492634622e-107,"9","Gnai2"
"Sparc1",8.0940888829007e-112,0.549015760708685,1,0.959,1.45604564914501e-107,"9","Sparc"
"Rpl23",4.15140401846224e-111,0.451129170181903,1,0.977,7.46796068881173e-107,"9","Rpl23"
"Gja11",1.15882302840391e-110,0.616371715112604,0.641,0.203,2.0846067457958e-106,"9","Gja1"
"Nes2",1.43365957573016e-110,0.785355365828468,0.876,0.429,2.57901021078099e-106,"9","Nes"
"Tmem204",6.1187814742368e-110,0.510454057557677,0.675,0.233,1.10070759940046e-105,"9","Tmem204"
"Unc5b2",1.12800286281551e-109,0.847304883178979,0.797,0.359,2.02916434991881e-105,"9","Unc5b"
"Tmem882",1.58867609116558e-109,0.68350612989183,0.921,0.481,2.85786942039776e-105,"9","Tmem88"
"Itpkb3",1.35935887972298e-107,0.731584069518305,0.894,0.487,2.44535068873367e-103,"9","Itpkb"
"Tspan181",7.76193200374453e-106,0.644171515934556,0.807,0.369,1.3962939481536e-101,"9","Tspan18"
"Scarb1",1.575521712454e-105,0.558757244092851,0.662,0.233,2.83420600853349e-101,"9","Scarb1"
"Adgrl42",1.07083147436875e-104,0.631194148212887,0.858,0.407,1.92631873924195e-100,"9","Adgrl4"
"Kank31",6.734592447574e-103,0.588729493468436,0.784,0.339,1.21148583539409e-98,"9","Kank3"
"Rpl18a",7.34368520794579e-103,0.452129839741747,0.995,0.969,1.32105553205737e-98,"9","Rpl18a"
"Ly6e2",3.17867309167059e-101,0.827872298743937,0.958,0.603,5.71811502460623e-97,"9","Ly6e"
"Smagp",6.03324599350999e-101,0.607358778826919,0.755,0.322,1.08532062177251e-96,"9","Smagp"
"Ppp1r2",8.36160102128533e-101,0.755547099388887,0.937,0.762,1.50416840771902e-96,"9","Ppp1r2"
"Ostf1",3.27496957935668e-100,0.594245628235488,0.953,0.737,5.89134277630473e-96,"9","Ostf1"
"Tmsb4x2",5.9370065126602e-100,0.575060352089632,1,0.987,1.06800810156244e-95,"9","Tmsb4x"
"Rasgrp33",1.73045643956882e-99,0.617068312991889,0.897,0.432,3.11291808914034e-95,"9","Rasgrp3"
"Sult1a1",3.98537749008966e-98,0.490577108334305,0.522,0.148,7.16929556692229e-94,"9","Sult1a1"
"Vsir",7.37443003530977e-97,0.338615136409942,0.441,0.103,1.32658621905187e-92,"9","Vsir"
"Kitl3",4.9717253253533e-96,0.79520026026366,0.958,0.745,8.94363668777805e-92,"9","Kitl"
"Sepp1",1.14264655071461e-95,0.698294772022956,0.855,0.498,2.0555068800805e-91,"9","Sepp1"
"Lyn",2.21224463254982e-95,0.501079010990603,0.689,0.265,3.97960686949388e-91,"9","Lyn"
"Plk24",5.96294762493392e-95,0.796605946391872,0.926,0.558,1.07267464824936e-90,"9","Plk2"
"Gnas",1.70270067664997e-93,0.39446126166318,0.997,0.962,3.06298824722562e-89,"9","Gnas"
"Dusp31",2.42979207129968e-93,0.644045893754031,0.934,0.694,4.370952957061e-89,"9","Dusp3"
"Robo4",6.3328459858326e-93,0.458870080704607,0.62,0.212,1.13921566439143e-88,"9","Robo4"
"Myct12",1.13179544002406e-92,0.673191815200692,0.921,0.549,2.03598681705929e-88,"9","Myct1"
"Unc45b1",1.1389836231196e-92,0.551916717819361,0.781,0.355,2.04891763962985e-88,"9","Unc45b"
"Fam102a",1.14773632438969e-91,0.254741058312106,0.311,0.054,2.06466287394462e-87,"9","Fam102a"
"AW112010",4.66804512683064e-91,0.575660017585397,0.565,0.187,8.39734637865564e-87,"9","AW112010"
"Fau",5.60979514675113e-91,0.400455868497536,0.997,0.965,1.00914604894906e-86,"9","Fau"
"Pparg",1.29068031412441e-90,0.320903671178663,0.398,0.09,2.32180481707841e-86,"9","Pparg"
"Rpl32",1.51485009797706e-90,0.421412527174067,0.995,0.967,2.72506384125093e-86,"9","Rpl32"
"Pitpnc11",3.58251394070311e-90,0.621389594410372,0.776,0.36,6.44458432793083e-86,"9","Pitpnc1"
"Sh2d3c",3.88287007067486e-90,0.361169724253179,0.507,0.143,6.984894970137e-86,"9","Sh2d3c"
"Rps14",5.03049235054267e-90,0.381653936759497,0.997,0.972,9.0493526893912e-86,"9","Rps14"
"Adgrf53",1.15487978301788e-88,0.678808808870598,0.974,0.582,2.07751324167086e-84,"9","Adgrf5"
"Myadm",2.02003270052407e-88,0.691254350560267,0.953,0.761,3.63383682497276e-84,"9","Myadm"
"Myl12b2",3.53944658167292e-88,0.613667114686727,0.979,0.779,6.36711045577142e-84,"9","Myl12b"
"Mcf2l",8.46939931348918e-88,0.485008692771911,0.583,0.199,1.52356024250357e-83,"9","Mcf2l"
"Itga6",1.88629909494667e-87,0.647652294362549,0.855,0.472,3.39326344189957e-83,"9","Itga6"
"Prnp",2.69709707468691e-87,0.677348901017145,0.77,0.4,4.85180792765429e-83,"9","Prnp"
"Rps29",3.48441109225933e-87,0.348621450785752,1,0.977,6.26810711386531e-83,"9","Rps29"
"Fscn1",9.49219422277746e-87,0.713462039863103,0.802,0.414,1.70755081873544e-82,"9","Fscn1"
"Cd381",1.27634033431316e-86,0.510748334650972,0.736,0.329,2.29600862739595e-82,"9","Cd38"
"Rsad2",2.08762877893375e-86,0.408196958782836,0.274,0.045,3.75543541042392e-82,"9","Rsad2"
"Fam198b2",3.6390590987758e-84,0.663932559306346,0.871,0.521,6.54630341278779e-80,"9","Fam198b"
"Qk2",4.17122275355489e-83,0.550912741833342,0.955,0.768,7.50361261136988e-79,"9","Qk"
"Rpl27a",4.33300631278892e-83,0.333543604175508,1,0.974,7.794645056076e-79,"9","Rpl27a"
"Rps24",2.66357237039032e-82,0.363819664216148,0.997,0.977,4.79150033709516e-78,"9","Rps24"
"Tcf151",2.99744065321724e-82,0.69582040972409,0.918,0.62,5.39209599107249e-78,"9","Tcf15"
"Cmtm81",1.58000452775529e-81,0.547637518970178,0.739,0.349,2.84227014497899e-77,"9","Cmtm8"
"Rbp73",1.62622159649043e-81,1.09967671191657,0.879,0.495,2.92541002992664e-77,"9","Rbp7"
"Lgals92",5.38980531576649e-81,0.572949182899382,0.826,0.449,9.69572078253234e-77,"9","Lgals9"
"Klk8",1.34660969321753e-80,0.348742905171378,0.327,0.067,2.42241617712901e-76,"9","Klk8"
"Rps11",2.71610920679016e-80,0.36086479896601,1,0.968,4.88600885209481e-76,"9","Rps11"
"Rps212",4.1080968262216e-80,0.392502189800793,1,0.969,7.39005538069004e-76,"9","Rps21"
"Gm10638",7.32198264746075e-80,0.261905613464401,0.314,0.062,1.31715145845171e-75,"9","Gm10638"
"Sptbn13",9.85674315338893e-80,0.606591688264329,0.997,0.9,1.77312952586313e-75,"9","Sptbn1"
"Rpl28",6.34057456454638e-79,0.378054657487004,0.997,0.971,1.14060595841625e-74,"9","Rpl28"
"Cmtm3",3.68969214972905e-78,0.424441424622078,0.554,0.194,6.63738720814759e-74,"9","Cmtm3"
"Rps7",3.06762532879483e-77,0.369185594238536,1,0.961,5.51835120396901e-73,"9","Rps7"
"Arpc31",6.09728609771958e-77,0.481226177653775,0.989,0.88,1.09684079611878e-72,"9","Arpc3"
"Lama4",6.25209303345095e-77,0.610785421166354,0.794,0.435,1.12468901578749e-72,"9","Lama4"
"Ctla2b",1.98630900584461e-76,0.477633006345884,0.649,0.27,3.57317127061386e-72,"9","Ctla2b"
"Pim32",2.04925232472706e-76,0.811805597461431,0.836,0.481,3.68640000695151e-72,"9","Pim3"
"Ptpn181",7.08863433454883e-76,0.514260098112833,0.757,0.391,1.27517443044199e-71,"9","Ptpn18"
"Dusp21",6.77448725546165e-75,0.557283196597647,0.446,0.127,1.218662512385e-70,"9","Dusp2"
"Ifi2032",2.6764877004148e-74,0.589299424493697,0.768,0.378,4.81473372427619e-70,"9","Ifi203"
"Pdgfb2",1.36132665088646e-71,0.520104099855889,0.868,0.478,2.44889051227964e-67,"9","Pdgfb"
"Lamb1",1.39946356590275e-71,0.429946755567685,0.652,0.266,2.51749500870246e-67,"9","Lamb1"
"Slfn52",2.38893074667245e-71,0.548359361736733,0.792,0.421,4.29744752018907e-67,"9","Slfn5"
"Gimap41",5.88475197739532e-71,0.490242894563543,0.77,0.398,1.05860803321364e-66,"9","Gimap4"
"Lpar42",2.15469968079588e-70,0.609222394122738,0.839,0.469,3.87608925578371e-66,"9","Lpar4"
"Grrp12",2.1672481073397e-70,0.637881694882402,0.686,0.309,3.89866262029339e-66,"9","Grrp1"
"Rpl17",5.97968794863516e-70,0.346629978165,1,0.964,1.07568606507998e-65,"9","Rpl17"
"Ly6a3",2.3580782488258e-69,0.640880402855018,0.881,0.45,4.24194696181272e-65,"9","Ly6a"
"Rpl30",4.18436408330776e-69,0.319502593918298,0.997,0.966,7.52725254946233e-65,"9","Rpl30"
"Ccdc85b",1.01365406422446e-68,0.508039631484705,0.865,0.605,1.82346229613339e-64,"9","Ccdc85b"
"Mxd42",5.76604669882262e-68,0.556076621917385,0.91,0.695,1.0372541406512e-63,"9","Mxd4"
"Ccnd11",1.657319806774e-67,0.731387899354918,0.755,0.41,2.98135260040575e-63,"9","Ccnd1"
"Rpl37a",1.93817693275288e-67,0.301787904808414,1,0.972,3.48658648432915e-63,"9","Rpl37a"
"Rpl19",2.25236705574409e-67,0.296930431192894,1,0.97,4.05178309657804e-63,"9","Rpl19"
"Bcl6b1",3.81881528038472e-67,0.453010600889142,0.786,0.42,6.86966680788407e-63,"9","Bcl6b"
"N4bp3",9.23444609519854e-67,0.420119355539703,0.646,0.283,1.66118450806526e-62,"9","N4bp3"
"Tnfaip8l1",1.40342798779952e-66,0.289527151695597,0.369,0.1,2.52462660725256e-62,"9","Tnfaip8l1"
"Rps15a",2.40827270992956e-66,0.337190798703812,1,0.967,4.33224177789229e-62,"9","Rps15a"
"Fabp52",2.80191894418181e-66,0.745286546188015,0.963,0.707,5.04037198868867e-62,"9","Fabp5"
"Fli12",5.05163144399081e-66,0.532545295365264,0.839,0.482,9.08737980459507e-62,"9","Fli1"
"Lrrc8c2",5.95458691901422e-66,0.482904074036489,0.813,0.475,1.07117064086147e-61,"9","Lrrc8c"
"Cyyr12",1.46227410515713e-65,0.521118110716654,0.881,0.509,2.63048488776717e-61,"9","Cyyr1"
"S100a133",2.42783287028586e-65,0.474977265599932,0.976,0.761,4.36742855035723e-61,"9","S100a13"
"Rpl13",3.16436540139717e-65,0.30346501238618,1,0.977,5.69237692057337e-61,"9","Rpl13"
"Rpl34",5.94280432840571e-65,0.321677164228189,0.997,0.967,1.0690510706369e-60,"9","Rpl34"
"Myo103",6.32844496871977e-65,0.623029242183123,0.852,0.518,1.138423965423e-60,"9","Myo10"
"Bst21",2.29110483827267e-64,0.644120140220117,0.887,0.6,4.1214684935687e-60,"9","Bst2"
"Cd933",5.08246820778097e-64,0.500261546659159,0.997,0.831,9.14285205897719e-60,"9","Cd93"
"Wasf23",5.05007313465312e-63,0.478989328102086,0.963,0.77,9.0845765619275e-59,"9","Wasf2"
"Rpl36",7.20460415781642e-63,0.308870510652007,0.995,0.961,1.2960362419496e-58,"9","Rpl36"
"Clic12",2.26467394249138e-62,0.425385761420673,0.992,0.89,4.07392195514774e-58,"9","Clic1"
"Rps27a",2.42997034502417e-62,0.301994800757863,1,0.967,4.37127365366398e-58,"9","Rps27a"
"Ushbp12",3.88281176813863e-62,0.484886069128136,0.786,0.444,6.98479008970458e-58,"9","Ushbp1"
"Esam3",4.35813214810782e-62,0.462349039066401,0.989,0.83,7.83984392123116e-58,"9","Esam"
"Rps10",2.85986135574711e-61,0.291335655570899,1,0.969,5.14460459285347e-57,"9","Rps10"
"Rpl24",2.9328575389884e-61,0.287954511371906,0.997,0.963,5.27591742688622e-57,"9","Rpl24"
"Rps19",4.80891545794783e-61,0.319507039710246,0.995,0.969,8.65075801730235e-57,"9","Rps19"
"Cdipt",1.27710578930061e-60,0.439376466499689,0.778,0.478,2.29738560437287e-56,"9","Cdipt"
"Stap2",2.19109741551602e-60,0.313202428608532,0.462,0.16,3.94156514077177e-56,"9","Stap2"
"Lims21",2.20929026155736e-60,0.54188955635843,0.894,0.627,3.97429225151553e-56,"9","Lims2"
"Arf5",3.07707576269909e-60,0.387841482642025,0.992,0.885,5.53535158951939e-56,"9","Arf5"
"Tmem255a",1.34801822647252e-59,0.265388966403674,0.306,0.075,2.42494998760142e-55,"9","Tmem255a"
"Dcbld1",1.39153349529542e-59,0.276623816782165,0.351,0.098,2.50322960468694e-55,"9","Dcbld1"
"Dok4",2.25981389358825e-59,0.382011244479734,0.504,0.195,4.06517921317591e-55,"9","Dok4"
"Tspan6",2.37771800522692e-59,0.470594521613457,0.691,0.392,4.2772769196027e-55,"9","Tspan6"
"Adgrl2",3.61652839949965e-59,0.561001086384964,0.797,0.513,6.50577293785991e-55,"9","Adgrl2"
"Rps23",3.40683678363338e-58,0.286108228428553,0.997,0.968,6.1285586900781e-54,"9","Rps23"
"Snrk1",1.07450676684065e-57,0.509969818414496,0.858,0.591,1.93293022286964e-53,"9","Snrk"
"Anp32a2",4.75583366053327e-57,0.419973759774931,0.947,0.811,8.5552691719333e-53,"9","Anp32a"
"Abcb1a1",6.05098871655458e-57,0.423621889040959,0.668,0.328,1.088512360221e-52,"9","Abcb1a"
"Itpr2",7.89165959788197e-57,0.351324913959234,0.499,0.192,1.41963064506299e-52,"9","Itpr2"
"Vav3",1.12055695230025e-56,0.288635789919274,0.427,0.144,2.01576990149292e-52,"9","Vav3"
"Cav22",1.1776704972694e-56,0.497037900983779,0.955,0.785,2.11851145753792e-52,"9","Cav2"
"Rps4x",2.90311000881075e-56,0.293312271473542,1,0.968,5.22240459484966e-52,"9","Rps4x"
"Eef1a1",5.99558844347095e-56,0.307930890389424,1,0.982,1.07854640509599e-51,"9","Eef1a1"
"Rpl7",8.71784455923883e-56,0.307607327322118,0.997,0.958,1.56825305776147e-51,"9","Rpl7"
"Afap1l11",9.41870391188239e-56,0.436116923636163,0.821,0.48,1.69433064670852e-51,"9","Afap1l1"
"Apold13",1.23397829873007e-55,0.508652614317479,0.894,0.498,2.21980356158551e-51,"9","Apold1"
"Rpl35a",1.46824393135896e-55,0.291579490196452,0.995,0.963,2.64122400812164e-51,"9","Rpl35a"
"Rpl37",1.53143257807757e-55,0.273697106598888,0.997,0.968,2.75489406470374e-51,"9","Rpl37"
"Rpl38",3.42889411548891e-55,0.277886647977919,0.997,0.964,6.168237624353e-51,"9","Rpl38"
"Ablim12",4.30393914605456e-55,0.476889875548656,0.905,0.589,7.74235612983754e-51,"9","Ablim1"
"Tshz2",5.55309230013814e-55,0.441166109058926,0.644,0.312,9.9894577387185e-51,"9","Tshz2"
"Ucp22",8.77649921856958e-55,0.462792699251962,0.881,0.554,1.57880444442848e-50,"9","Ucp2"
"C130074G19Rik2",9.69177341039216e-55,0.441588645970765,0.749,0.414,1.74345311879544e-50,"9","C130074G19Rik"
"Mcc",1.06781087405424e-54,0.325109603780576,0.57,0.245,1.92088498133618e-50,"9","Mcc"
"Lxn1",4.6040993795068e-54,0.494620765731594,0.726,0.453,8.28231437379478e-50,"9","Lxn"
"Etl4",4.98129799494578e-54,0.437100982750034,0.683,0.367,8.96085696310797e-50,"9","Etl4"
"Nrp13",5.1778766941132e-54,0.478773609904745,0.971,0.753,9.31448238504024e-50,"9","Nrp1"
"Tax1bp3",5.84373869387923e-54,0.461150456774219,0.839,0.618,1.05123015364194e-49,"9","Tax1bp3"
"Col15a1",7.41270538633277e-54,0.330845835305645,0.391,0.116,1.3334715719474e-49,"9","Col15a1"
"Pcdh19",1.20514256912584e-53,0.321637314225473,0.472,0.176,2.16793096760047e-49,"9","Pcdh19"
"Bik",1.74168394698783e-53,0.254785453239588,0.412,0.139,3.13311525223641e-49,"9","Bik"
"Rgl1",1.76632995272254e-53,0.385036055593272,0.57,0.261,3.17745095195258e-49,"9","Rgl1"
"Fkbp1a2",5.64779911190707e-53,0.390804741032249,0.992,0.906,1.01598258224096e-48,"9","Fkbp1a"
"Tmem140",6.05444579145682e-53,0.301417058321095,0.446,0.161,1.08913425342517e-48,"9","Tmem140"
"Cox7a2l",8.28886885815896e-53,0.39163927904407,0.968,0.865,1.49108461889421e-48,"9","Cox7a2l"
"Rps16",1.25372171230646e-52,0.265130004913092,1,0.969,2.25531998826809e-48,"9","Rps16"
"Mgat4b",2.65211538678317e-52,0.404009612583997,0.707,0.407,4.77089036928425e-48,"9","Mgat4b"
"Tpst2",4.9018430482013e-52,0.423799070288986,0.712,0.422,8.81792545940931e-48,"9","Tpst2"
"Lgals3bp1",1.13063720499699e-51,0.40422541772008,0.649,0.328,2.03390326806909e-47,"9","Lgals3bp"
"Fkbp3",1.15960154679372e-51,0.499625740968425,0.826,0.573,2.08600722252723e-47,"9","Fkbp3"
