"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rps21",7.8204165479193e-45,0.442256802944501,0.997,0.894,1.44231942393276e-40,"2","Rps21"
"Sox7",3.05438718986236e-44,0.432410743740702,0.344,0.061,5.63320629426316e-40,"2","Sox7"
"Caskin2",3.19261631763533e-44,0.451640931615107,0.361,0.071,5.88814227461483e-40,"2","Caskin2"
"Lrrc8c",3.77352671787884e-44,0.591656838599232,0.49,0.137,6.95951532578395e-40,"2","Lrrc8c"
"Qk",1.21495124388468e-43,0.585884055392427,0.812,0.401,2.24073457909651e-39,"2","Qk"
"Tgfb1",1.27775586272206e-43,0.591251671483645,0.587,0.2,2.3565651376183e-39,"2","Tgfb1"
"Ptma",1.90891548472801e-43,0.472819960618484,0.997,0.887,3.52061282848388e-39,"2","Ptma"
"Psmb8",3.39882399257775e-43,0.423310286518133,0.372,0.077,6.26845108951115e-39,"2","Psmb8"
"Dock9",4.09090894696423e-43,0.431691155731926,0.368,0.073,7.54486337088612e-39,"2","Dock9"
"Nova2",4.98640090850059e-43,0.325876004544544,0.264,0.034,9.19641919554764e-39,"2","Nova2"
"Snrk",5.12206935102275e-43,0.531678845953019,0.559,0.176,9.44663250409125e-39,"2","Snrk"
"Nts",1.63275589027868e-42,0.926874731595899,0.274,0.04,3.01129168844096e-38,"2","Nts"
"Sema6a",1.95100604368612e-42,0.519351517755412,0.476,0.127,3.59824044637031e-38,"2","Sema6a"
"Snx3",2.74746726825648e-42,0.527091362485212,0.865,0.478,5.06715388284543e-38,"2","Snx3"
"Pea15a",4.48118034069965e-42,0.512312104174323,0.653,0.252,8.26464090235236e-38,"2","Pea15a"
"Myo18a",4.80832743147889e-42,0.461747918702271,0.396,0.089,8.86799828187651e-38,"2","Myo18a"
"Rtn1",1.03657157465301e-41,0.531703912497285,0.285,0.046,1.91174895513254e-37,"2","Rtn1"
"H2-K1",2.02724837041578e-41,0.456849126919004,0.653,0.234,3.73885416955782e-37,"2","H2-K1"
"Mapk3",3.99771565508626e-41,0.495199462002527,0.684,0.276,7.37298698267559e-37,"2","Mapk3"
"Ldb2",4.85946219982654e-41,0.391079174803486,0.33,0.062,8.96230613514008e-37,"2","Ldb2"
"Pon2",8.6466337114393e-41,0.466917814161976,0.601,0.213,1.59469865540075e-36,"2","Pon2"
"Galnt18",1.06943720894593e-40,0.39564961089832,0.333,0.064,1.97236304445899e-36,"2","Galnt18"
"Mmrn2",2.20572421654476e-40,0.352930026257516,0.486,0.124,4.06801717257351e-36,"2","Mmrn2"
"Arpc1b",2.27745720232714e-40,0.504715532536508,0.885,0.513,4.20031431825195e-36,"2","Arpc1b"
"Actg1",2.4601070167805e-40,0.541659769535231,0.983,0.775,4.53717537104827e-36,"2","Actg1"
"Ifngr1",2.55881991151426e-40,0.543314133541481,0.549,0.192,4.71923156280575e-36,"2","Ifngr1"
"Prex2",3.26521571803467e-40,0.378640668769913,0.458,0.118,6.02203734877135e-36,"2","Prex2"
"Tspan6",5.18365882169803e-40,0.493506805056759,0.608,0.221,9.56022196485767e-36,"2","Tspan6"
"Cdipt",5.91642196771786e-40,0.437031400392327,0.479,0.141,1.0911657035062e-35,"2","Cdipt"
"Cdc42ep1",8.21551124594044e-40,0.397110903048504,0.396,0.095,1.5151867390888e-35,"2","Cdc42ep1"
"Slc39a10",2.00836535663717e-39,0.514920492315791,0.438,0.12,3.70402822724592e-35,"2","Slc39a10"
"Myl6",2.68000547270855e-39,0.400721268551879,0.99,0.785,4.94273409331638e-35,"2","Myl6"
"Myadm",2.71191108454493e-39,0.54164152006775,0.674,0.28,5.00157761322621e-35,"2","Myadm"
"Skap2",2.71411817513606e-39,0.343892154861741,0.323,0.061,5.00564815040344e-35,"2","Skap2"
"Nos3",4.21523187462892e-39,0.362319078017666,0.389,0.087,7.77415214637811e-35,"2","Nos3"
"Myl12b",4.62538070889423e-39,0.556464417529249,0.826,0.439,8.53058964141363e-35,"2","Myl12b"
"Ankrd37",8.78060389060593e-39,0.510117632051589,0.278,0.047,1.61940677554445e-34,"2","Ankrd37"
"Vamp5",9.01750356997112e-39,0.450272370382927,0.639,0.241,1.66309818340977e-34,"2","Vamp5"
"Triobp",1.26952253452848e-38,0.411558669778929,0.469,0.138,2.34138041043088e-34,"2","Triobp"
"Meox11",2.67025453552012e-38,0.350035588816696,0.549,0.168,4.92475043985976e-34,"2","Meox1"
"Cdc42bpb",3.16340139946429e-38,0.456175979941773,0.458,0.135,5.83426120103199e-34,"2","Cdc42bpb"
"Cda",3.22617999243858e-38,0.310477587763666,0.278,0.046,5.95004376005447e-34,"2","Cda"
"Znrf1",4.64483776121515e-38,0.408405854803073,0.462,0.131,8.5664742830091e-34,"2","Znrf1"
"Arhgef5",1.26815463536272e-37,0.383381495827902,0.299,0.055,2.33885759399946e-33,"2","Arhgef5"
"Ptpn12",2.23988737663755e-37,0.40174421031318,0.389,0.098,4.13102428873263e-33,"2","Ptpn12"
"Lpar6",2.43905824285176e-37,0.450015256104944,0.285,0.051,4.49835511729149e-33,"2","Lpar6"
"Fau",5.34698136550798e-37,0.412271650325283,1,0.893,9.86143773240637e-33,"2","Fau"
"Ephb4",5.44554118181125e-37,0.418817730641089,0.403,0.104,1.00432116016145e-32,"2","Ephb4"
"Tpm3",5.51809106328033e-37,0.491301051067295,0.819,0.437,1.01770153480079e-32,"2","Tpm3"
"Id3",1.24472256071326e-36,0.540670471388218,0.938,0.565,2.29564181872346e-32,"2","Id3"
"Pitpnc1",1.56896940353754e-36,0.406266665647872,0.378,0.094,2.89365027094428e-32,"2","Pitpnc1"
"Crlf2",1.66243917882044e-36,0.483538109232392,0.483,0.157,3.06603657749854e-32,"2","Crlf2"
"Rhoa",1.84600311620308e-36,0.456039202028006,0.944,0.668,3.40458354721334e-32,"2","Rhoa"
"Mtss1",1.85059846485166e-36,0.381745563779718,0.319,0.067,3.41305874872591e-32,"2","Mtss1"
"Plscr3",1.85192885398657e-36,0.40702752639659,0.549,0.189,3.41551238540743e-32,"2","Plscr3"
"Gng2",1.01739604027187e-35,0.373059863991082,0.295,0.059,1.87638351707341e-31,"2","Gng2"
"Mall",2.47307029757098e-35,0.362425187279391,0.26,0.044,4.56108354981016e-31,"2","Mall"
"Rps14",3.92415833925135e-35,0.360481502951814,0.993,0.905,7.23732522508126e-31,"2","Rps14"
"Klf7",4.38625694269237e-35,0.425981047555617,0.562,0.208,8.08957367940754e-31,"2","Klf7"
"Nostrin",6.00046476692917e-35,0.363413092362873,0.302,0.061,1.10666571696475e-30,"2","Nostrin"
"Slc6a6",9.92694479771337e-35,0.646705173095815,0.507,0.178,1.83082642904228e-30,"2","Slc6a6"
"Ralb",1.30866793245168e-34,0.479924628689604,0.538,0.2,2.41357626782063e-30,"2","Ralb"
"Rac1",1.61554412407318e-34,0.491250730075087,0.851,0.502,2.97954802802817e-30,"2","Rac1"
"Cd200",1.71242744623345e-34,0.56932809927392,0.615,0.25,3.15822993908835e-30,"2","Cd200"
"Ndrg1",3.52734981464896e-34,0.321634810451722,0.372,0.092,6.50549126315708e-30,"2","Ndrg1"
"Anxa3",4.03365809023589e-34,0.367695739310093,0.719,0.292,7.43927561582205e-30,"2","Anxa3"
"8430408G22Rik",4.80783757516354e-34,0.439477331764299,0.271,0.049,8.86709483987412e-30,"2","8430408G22Rik"
"Myo1b",4.89896978819021e-34,0.414307267675149,0.552,0.196,9.0351699803592e-30,"2","Myo1b"
"Ablim1",5.77473819080764e-34,0.412982563169392,0.58,0.221,1.06503496453065e-29,"2","Ablim1"
"Wt1",6.81119843501969e-34,0.262699336381536,0.257,0.043,1.25618932737068e-29,"2","Wt1"
"Yes1",6.84231692701969e-34,0.355888959485183,0.399,0.109,1.26192851085024e-29,"2","Yes1"
"Clic4",7.00823851162969e-34,0.44787850095166,0.722,0.338,1.29252942869986e-29,"2","Clic4"
"Trim37",9.15635951313131e-34,0.349748716184733,0.288,0.058,1.68870738500681e-29,"2","Trim37"
"Tshz2",1.04274453085811e-33,0.403883489455643,0.497,0.163,1.92313373826161e-29,"2","Tshz2"
"S100a101",1.20398513694019e-33,0.470237720786452,0.938,0.58,2.2205097880588e-29,"2","S100a10"
"Tmsb101",1.41822637154e-33,0.441993927851814,0.997,0.876,2.61563489703122e-29,"2","Tmsb10"
"Tpm4",1.83069540975096e-33,0.428426152975449,0.896,0.529,3.3763515442037e-29,"2","Tpm4"
"Sepp1",1.92736521716942e-33,0.45563996066493,0.688,0.301,3.55463967002556e-29,"2","Sepp1"
"Rps6ka3",2.24237293202565e-33,0.398205410488072,0.434,0.131,4.13560839853491e-29,"2","Rps6ka3"
"2900026A02Rik",4.34529093163438e-33,0.405536790613945,0.448,0.14,8.01402006521329e-29,"2","2900026A02Rik"
"Tmem140",4.68973645946149e-33,0.334302857683622,0.281,0.057,8.64928095218482e-29,"2","Tmem140"
"Rps29",7.47890041090604e-33,0.308430193361741,1,0.934,1.3793336027834e-28,"2","Rps29"
"Mbd2",8.00807111678024e-33,0.400732052453826,0.587,0.232,1.47692855606778e-28,"2","Mbd2"
"Lrrc8a",9.75829628795141e-33,0.410283556620751,0.462,0.15,1.79972258438688e-28,"2","Lrrc8a"
"Hnrnpf",1.06201809588254e-32,0.478276460870785,0.837,0.477,1.95867997423616e-28,"2","Hnrnpf"
"Arf51",2.55128200701971e-32,0.431058533833679,0.941,0.669,4.70532940554645e-28,"2","Arf5"
"Bvht",2.99735853971228e-32,0.3187926700496,0.347,0.086,5.52802835479135e-28,"2","Bvht"
"Crem",3.62839270939351e-32,0.367584178949532,0.375,0.104,6.69184467393445e-28,"2","Crem"
"Lama41",5.15840645169023e-32,0.486848200996015,0.753,0.347,9.51364901885229e-28,"2","Lama4"
"B2m",5.2604622084318e-32,0.506295358173607,0.819,0.445,9.70187045101077e-28,"2","B2m"
"Myh9",5.74683935039572e-32,0.422029426267037,0.722,0.327,1.05988958139348e-27,"2","Myh9"
"Mesdc1",6.89259431418512e-32,0.365349419851471,0.396,0.115,1.27120116936516e-27,"2","Mesdc1"
"Stab1",9.9266488138167e-32,0.255864567362905,0.309,0.066,1.83077184073221e-27,"2","Stab1"
"Notch4",1.30281880049996e-31,0.367843433404016,0.288,0.061,2.40278871376207e-27,"2","Notch4"
"Ccny",1.54430349304042e-31,0.376266367922516,0.444,0.144,2.84815893221444e-27,"2","Ccny"
"Pnkd",2.03204612980226e-31,0.408676048474176,0.705,0.332,3.74770267719431e-27,"2","Pnkd"
"Ppp1r13b",2.07047589911801e-31,0.352564034046264,0.333,0.083,3.81857870074335e-27,"2","Ppp1r13b"
"Actn4",3.07666188436601e-31,0.465394062231189,0.76,0.372,5.67428751333623e-27,"2","Actn4"
"Rnf144a",3.88968095841626e-31,0.437138410755156,0.385,0.115,7.1737385916071e-27,"2","Rnf144a"
"Psme1",5.02465133997573e-31,0.439305260073341,0.712,0.36,9.26696446631725e-27,"2","Psme1"
"Rapgef1",5.27016775839079e-31,0.286650683194556,0.392,0.111,9.71977039680013e-27,"2","Rapgef1"
"Tmed5",5.88265267137639e-31,0.461492039820939,0.434,0.141,1.08493763218195e-26,"2","Tmed5"
"Tax1bp3",7.78938383386089e-31,0.445971261292916,0.66,0.31,1.43659606047896e-26,"2","Tax1bp3"
"Plekho1",8.55814408516713e-31,0.400749655882331,0.535,0.205,1.57837851362737e-26,"2","Plekho1"
"Gnb2",1.0233817724565e-30,0.450071929340542,0.91,0.634,1.88742300294152e-26,"2","Gnb2"
"Ywhah",1.26718217754736e-30,0.431311391564562,0.729,0.381,2.33706409005059e-26,"2","Ywhah"
"Ssbp4",2.25607904779213e-30,0.41026027881407,0.611,0.271,4.16088658784302e-26,"2","Ssbp4"
"Plekhg5",2.36141682443008e-30,0.286699436983948,0.271,0.056,4.3551610492964e-26,"2","Plekhg5"
"Dram2",2.94114318429765e-30,0.396700662914187,0.382,0.114,5.42435037480016e-26,"2","Dram2"
"Ctnna1",3.57495601938831e-30,0.477319579241282,0.701,0.349,6.59329138655785e-26,"2","Ctnna1"
"Ppia",5.15184521567719e-30,0.372325330571837,0.997,0.858,9.50154813127344e-26,"2","Ppia"
"Trim25",5.60540677782651e-30,0.329153532854753,0.271,0.058,1.03380517203454e-25,"2","Trim25"
"Calcrl",6.34505310079371e-30,0.287106931629607,0.413,0.125,1.17021814337938e-25,"2","Calcrl"
"Tagln21",6.60835205205631e-30,0.45266409738299,0.944,0.586,1.21877836896075e-25,"2","Tagln2"
"Ptp4a3",7.02129028161187e-30,0.435596024770627,0.729,0.349,1.29493656663768e-25,"2","Ptp4a3"
"Ehd1",7.42259158268058e-30,0.397109226731226,0.58,0.252,1.36894856559378e-25,"2","Ehd1"
"Efnb2",8.24327227895329e-30,0.402393445715635,0.413,0.125,1.52030670640736e-25,"2","Efnb2"
"Nid2",8.26978156466713e-30,0.553801191463213,0.455,0.156,1.52519581397156e-25,"2","Nid2"
"Vasp",9.6448882132449e-30,0.44821961984376,0.562,0.231,1.77880673316876e-25,"2","Vasp"
"Orai1",9.77519804271862e-30,0.387953012796849,0.458,0.155,1.8028397750186e-25,"2","Orai1"
"Rpl34",1.06518721837939e-29,0.352543087402334,0.99,0.877,1.96452478685712e-25,"2","Rpl34"
"Fmnl3",1.1819725714964e-29,0.341743278109075,0.385,0.116,2.17991201361081e-25,"2","Fmnl3"
"Tspan12",1.22491886515966e-29,0.318068584889058,0.354,0.098,2.25911786301396e-25,"2","Tspan12"
"Dgkz",1.62090368589196e-29,0.313132852207597,0.316,0.078,2.98943266789055e-25,"2","Dgkz"
"Adam10",1.81787252928953e-29,0.430165282038996,0.535,0.204,3.35270230576868e-25,"2","Adam10"
"Pqlc1",2.38551620023748e-29,0.335297620282523,0.354,0.1,4.39960752809798e-25,"2","Pqlc1"
"Ppm1f",4.97210678791088e-29,0.298568241463542,0.257,0.053,9.17005654894404e-25,"2","Ppm1f"
"Sipa1",5.58540921613288e-29,0.348685796201252,0.378,0.112,1.03011702173139e-24,"2","Sipa1"
"Fzd4",5.8662254504219e-29,0.428161558403213,0.469,0.169,1.08190795982131e-24,"2","Fzd4"
"Rap1b",8.44240570312751e-29,0.391887639662462,0.667,0.33,1.55703288382781e-24,"2","Rap1b"
"Tacc1",1.0685937244873e-28,0.424501501226771,0.528,0.213,1.97080740607194e-24,"2","Tacc1"
"Crip2",1.09267111255477e-28,0.390048131568133,0.965,0.613,2.01521333288476e-24,"2","Crip2"
"Rpl23",1.23154259837478e-28,0.315732187977019,0.997,0.919,2.27133401418261e-24,"2","Rpl23"
"Rpl9",1.50703096973672e-28,0.360529757819794,0.997,0.863,2.77941721748544e-24,"2","Rpl9"
"She",1.62844861471916e-28,0.290605147463005,0.337,0.088,3.00334778012655e-24,"2","She"
"Sub1",2.36091145845726e-28,0.434636639494095,0.917,0.623,4.35422900283273e-24,"2","Sub1"
"Btg1",2.86065573287053e-28,0.372593642263786,0.785,0.401,5.27590736813313e-24,"2","Btg1"
"Pcbp1",4.08241354088751e-28,0.397081025996033,0.781,0.433,7.52919529345884e-24,"2","Pcbp1"
"Arhgdia",4.80715007493557e-28,0.391408195276197,0.792,0.453,8.86582688320367e-24,"2","Arhgdia"
"Ccdc28b",6.1928775965452e-28,0.404405546992657,0.458,0.166,1.14215241513083e-23,"2","Ccdc28b"
"Gng5",8.02051621202984e-28,0.366484078147927,0.938,0.737,1.47922380498466e-23,"2","Gng5"
"Trim24",8.87508281513828e-28,0.413432578982133,0.444,0.158,1.63683152359595e-23,"2","Trim24"
"Chmp2a",1.13170282320762e-27,0.409790669935559,0.785,0.454,2.08719951684181e-23,"2","Chmp2a"
"Plpp3",1.20246199290185e-27,0.399891531290858,0.639,0.28,2.21770065350889e-23,"2","Plpp3"
"Ccdc12",1.82625466265841e-27,0.385750963449482,0.649,0.313,3.36816147434091e-23,"2","Ccdc12"
"Sys1",2.03335357832364e-27,0.40065067599271,0.604,0.282,3.75011400450229e-23,"2","Sys1"
"Ubald2",2.21673044283844e-27,0.34698195059706,0.538,0.224,4.08831595572694e-23,"2","Ubald2"
"Emp11",2.59416749734286e-27,0.333794890051741,0.771,0.381,4.78442311534945e-23,"2","Emp1"
"Gltscr2",2.99495804435295e-27,0.420795985284794,0.628,0.295,5.52360112120014e-23,"2","Gltscr2"
"Shfm1",4.22187707927298e-27,0.368914966284872,0.958,0.716,7.78640789730315e-23,"2","Shfm1"
"Flnb",6.62275163605837e-27,0.263216605158346,0.375,0.113,1.22143408423825e-22,"2","Flnb"
"Sdcbp",6.85169510585403e-27,0.338437056788666,0.684,0.335,1.26365812837266e-22,"2","Sdcbp"
"Dennd5b",1.21464671386325e-26,0.334592196239379,0.403,0.129,2.240172934378e-22,"2","Dennd5b"
"4930402H24Rik",1.27876234757978e-26,0.335582292826982,0.372,0.117,2.35842139764139e-22,"2","4930402H24Rik"
"Srgap2",1.36617409129669e-26,0.325430785868518,0.385,0.122,2.51963487657848e-22,"2","Srgap2"
"Rasal2",1.74553323326124e-26,0.287419471956133,0.33,0.092,3.21928694210371e-22,"2","Rasal2"
"Ahnak",2.12111440283835e-26,0.41528344683325,0.917,0.595,3.91197129315477e-22,"2","Ahnak"
"Dusp6",2.71659619902117e-26,0.285271858655951,0.333,0.094,5.01021836985474e-22,"2","Dusp6"
"Necap2",4.68940483414285e-26,0.337677354500335,0.424,0.15,8.64866933560967e-22,"2","Necap2"
"Cyb5a",4.86783814272896e-26,0.361527442970965,0.774,0.446,8.97775388663502e-22,"2","Cyb5a"
"Xaf1",6.01777816622197e-26,0.32722051569254,0.295,0.08,1.10985882719632e-21,"2","Xaf1"
"Rpl27a1",6.04252867900645e-26,0.304210446759348,0.993,0.911,1.11442356426916e-21,"2","Rpl27a"
"Rpl35a",7.63715090685931e-26,0.327399574597315,0.993,0.887,1.40851974175206e-21,"2","Rpl35a"
"Igfbp3",8.29575555532365e-26,0.771654432210711,0.274,0.07,1.52998619706834e-21,"2","Igfbp3"
"Sema6d",9.19477386515118e-26,0.41353407791201,0.389,0.129,1.69579214394983e-21,"2","Sema6d"
"Asap2",9.41366617576244e-26,0.342609959529145,0.382,0.124,1.73616245279587e-21,"2","Asap2"
"Uaca",1.08924501750237e-25,0.329271306430253,0.424,0.148,2.00889458577962e-21,"2","Uaca"
"Ywhab",1.11020902593538e-25,0.377113862391067,0.844,0.508,2.04755850653262e-21,"2","Ywhab"
"Rnf130",1.25742222335331e-25,0.348691842343342,0.368,0.122,2.3190638065305e-21,"2","Rnf130"
"Plekha1",1.47809821115328e-25,0.344033444198392,0.319,0.092,2.72605653083e-21,"2","Plekha1"
"Plekhg1",1.60240478321942e-25,0.330272352726953,0.292,0.076,2.95531514169158e-21,"2","Plekhg1"
"Sypl",1.64153547953303e-25,0.362202541379653,0.465,0.182,3.02748388490277e-21,"2","Sypl"
"Rell1",1.74591641642738e-25,0.405412325055607,0.292,0.081,3.21999364681702e-21,"2","Rell1"
"Mcam",1.76016613988851e-25,0.365775813191708,0.472,0.173,3.24627441179637e-21,"2","Mcam"
"Gabarapl2",1.84127319753756e-25,0.320276393394392,0.684,0.345,3.39586015821853e-21,"2","Gabarapl2"
"Cyba",2.07774659803953e-25,0.444086937452957,0.729,0.422,3.8319880507643e-21,"2","Cyba"
"Uchl1",2.45619194582284e-25,0.331727489961662,0.33,0.098,4.52995480568106e-21,"2","Uchl1"
"Spag9",3.12291477219905e-25,0.367555220306906,0.753,0.393,5.7595917143667e-21,"2","Spag9"
"Slk",3.32696010144586e-25,0.402301073668227,0.493,0.197,6.1359125150966e-21,"2","Slk"
"Txnip",3.59583585544396e-25,0.43244034948343,0.778,0.428,6.63180006819529e-21,"2","Txnip"
"Myo10",3.69498224823676e-25,0.321779953790451,0.34,0.102,6.81465576042305e-21,"2","Myo10"
"Taldo1",3.81105876854826e-25,0.364281614999654,0.67,0.344,7.02873568683355e-21,"2","Taldo1"
"Elmo1",4.33392130152836e-25,0.291550185161966,0.285,0.074,7.99305105640875e-21,"2","Elmo1"
"N4bp1",5.22307690584189e-25,0.362151484102088,0.312,0.093,9.6329207374442e-21,"2","N4bp1"
"Hprt",5.98251575734593e-25,0.285774356012149,0.476,0.189,1.10335538112731e-20,"2","Hprt"
"Dnaja1",6.80515586157817e-25,0.348221992423163,0.865,0.535,1.25507489555086e-20,"2","Dnaja1"
"Actb",7.13903334817576e-25,0.406513178100436,1,0.863,1.31665192040406e-20,"2","Actb"
"Gnb1",7.50767866345044e-25,0.367661758569691,0.785,0.474,1.38464117590016e-20,"2","Gnb1"
"Arpc4",7.82746103224679e-25,0.305235673120891,0.556,0.241,1.44361863817728e-20,"2","Arpc4"
"Pitpna",8.98900930150312e-25,0.327765592716285,0.601,0.282,1.65784298547622e-20,"2","Pitpna"
"Nol7",9.17328135758061e-25,0.333381686100733,0.719,0.388,1.69182828077859e-20,"2","Nol7"
"Ddah21",1.11063678823165e-24,0.383552865001665,0.865,0.517,2.04834742853563e-20,"2","Ddah2"
"Rras",1.26351275711463e-24,0.364823031519302,0.792,0.448,2.33029657794652e-20,"2","Rras"
"1700025G04Rik",1.37691790007614e-24,0.319381893290597,0.42,0.154,2.53944968311043e-20,"2","1700025G04Rik"
"Sh3glb1",1.40097231786279e-24,0.333059360025085,0.92,0.606,2.58381324583434e-20,"2","Sh3glb1"
"Anxa21",1.41018821143648e-24,0.373112198505941,0.906,0.584,2.60081011835231e-20,"2","Anxa2"
"Rbck1",1.89172888131258e-24,0.298003166271576,0.396,0.139,3.48891557580479e-20,"2","Rbck1"
"Rps3",2.18024660719468e-24,0.321204079151423,0.986,0.861,4.02102881764915e-20,"2","Rps3"
"Lamtor5",2.24659049007422e-24,0.357282135594714,0.701,0.366,4.14338684084388e-20,"2","Lamtor5"
"Notch1",2.30730173820029e-24,0.361812475951531,0.493,0.194,4.25535659576279e-20,"2","Notch1"
"Rpl32",2.34762941025751e-24,0.303950647462222,0.99,0.91,4.32973292133792e-20,"2","Rpl32"
"Plpp1",2.38412504802873e-24,0.467048242920798,0.562,0.26,4.39704182607938e-20,"2","Plpp1"
"Tprgl",2.51192130186545e-24,0.377165599954739,0.698,0.375,4.63273645703045e-20,"2","Tprgl"
"Adarb1",2.85238268904661e-24,0.355270081251243,0.378,0.129,5.26064939340866e-20,"2","Adarb1"
"Hsp90ab1",2.88248362591433e-24,0.316678447227438,0.983,0.814,5.3161645512738e-20,"2","Hsp90ab1"
"Rpl28",3.48318905259729e-24,0.299906650426378,0.997,0.909,6.42404556970519e-20,"2","Rpl28"
"Nrarp",3.63382824177272e-24,0.319494897268374,0.351,0.109,6.70186942630144e-20,"2","Nrarp"
"Limch1",3.70897272423311e-24,0.356344422950049,0.444,0.169,6.84045839530313e-20,"2","Limch1"
"Stx2",4.11989067361183e-24,0.348252237567619,0.285,0.079,7.5983143693423e-20,"2","Stx2"
"Rps27",4.14221461509218e-24,0.315869065738478,0.986,0.848,7.63948641461451e-20,"2","Rps27"
"Fgd5",4.97437737471217e-24,0.254283994981466,0.302,0.084,9.17424419218165e-20,"2","Fgd5"
"Hras",5.35470433534011e-24,0.362506058826746,0.667,0.351,9.87568120566776e-20,"2","Hras"
"Smad1",5.59596271515818e-24,0.424230595346108,0.427,0.162,1.03206340355662e-19,"2","Smad1"
"Eif3f",5.64549071591476e-24,0.3810439848663,0.906,0.621,1.04119785273616e-19,"2","Eif3f"
"Rpl18a",6.24582844768737e-24,0.307818232214625,0.997,0.902,1.15191814060698e-19,"2","Rpl18a"
"Atox1",6.67495271971882e-24,0.327168286670443,0.882,0.623,1.23106153009774e-19,"2","Atox1"
"Plxna2",7.22569631170021e-24,0.303707417012141,0.274,0.074,1.33263517076687e-19,"2","Plxna2"
"Fam198b1",7.74901447026871e-24,0.38614967721158,0.559,0.246,1.42915073875166e-19,"2","Fam198b"
"Cdc42ep2",8.52737481263544e-24,0.388798940056423,0.42,0.16,1.57270373669435e-19,"2","Cdc42ep2"
"Mgat1",1.01833542210114e-23,0.392475594966965,0.42,0.16,1.87811601898113e-19,"2","Mgat1"
"Egln1",1.17841869813876e-23,0.409657428944401,0.545,0.255,2.17335760497731e-19,"2","Egln1"
"Tmbim6",1.1952120159096e-23,0.368824332170783,0.743,0.403,2.20432952094208e-19,"2","Tmbim6"
"Cxx1b",1.25905399173326e-23,0.349227838775523,0.375,0.135,2.32207327695365e-19,"2","Cxx1b"
"Ndufa8",1.80203514018815e-23,0.278779304587805,0.84,0.506,3.32349340904901e-19,"2","Ndufa8"
"Vgll4",2.10582560314823e-23,0.363640302918436,0.42,0.161,3.88377415988627e-19,"2","Vgll4"
"Fermt2",2.14485638038716e-23,0.329063581649766,0.778,0.444,3.95575862234805e-19,"2","Fermt2"
"Clec2d",2.1553977192187e-23,0.338919166305925,0.486,0.196,3.97520001355506e-19,"2","Clec2d"
"Mxd4",2.19686442013343e-23,0.354485499033833,0.715,0.373,4.05167705005209e-19,"2","Mxd4"
"Pdlim1",2.82859106366481e-23,0.381400270408331,0.608,0.297,5.21677049871701e-19,"2","Pdlim1"
"Nras",3.11931917490129e-23,0.329122546466874,0.455,0.182,5.75296035427045e-19,"2","Nras"
"Rps24",3.48658436310787e-23,0.263244575411917,0.993,0.933,6.43030754087984e-19,"2","Rps24"
"Eif3e",4.20673895127613e-23,0.340721118956626,0.826,0.517,7.75848864783856e-19,"2","Eif3e"
"Pvrl2",4.74084647645396e-23,0.38205892422868,0.333,0.11,8.74354315652404e-19,"2","Pvrl2"
"Cbfa2t3",4.83527265541834e-23,0.329712844940189,0.413,0.152,8.91769335838804e-19,"2","Cbfa2t3"
"Ldha",6.87209104399586e-23,0.295784966228798,0.851,0.513,1.26741975124416e-18,"2","Ldha"
"Ptbp3",7.50988082063947e-23,0.359554798017555,0.566,0.258,1.38504731975054e-18,"2","Ptbp3"
"Tmem128",8.27657155046366e-23,0.301339028036197,0.365,0.125,1.52644809105201e-18,"2","Tmem128"
"Arpc5",8.41558574997398e-23,0.323308051325033,0.733,0.419,1.5520864798677e-18,"2","Arpc5"
"Grasp",1.02348787782127e-22,0.317503480598863,0.358,0.12,1.88761869306577e-18,"2","Grasp"
"Plin2",1.11404750824319e-22,0.314044032185209,0.438,0.172,2.05463781945292e-18,"2","Plin2"
"Eif4a1",1.20586377056068e-22,0.351547798219219,0.917,0.64,2.22397455204507e-18,"2","Eif4a1"
"Fez2",1.40843673448482e-22,0.285772555764896,0.372,0.133,2.59757986941035e-18,"2","Fez2"
"Rps27a",1.59670864196686e-22,0.286725211104406,0.997,0.897,2.94480974837948e-18,"2","Rps27a"
"Gna12",1.64141875289457e-22,0.278499786135311,0.319,0.102,3.02726860596346e-18,"2","Gna12"
"Rpl37a",1.91338863561047e-22,0.28035957665382,0.997,0.908,3.5288626606564e-18,"2","Rpl37a"
"Arpc1a",1.91552259054463e-22,0.357606647333272,0.604,0.304,3.53279831374147e-18,"2","Arpc1a"
"Ywhae",2.09180946809165e-22,0.326360743540413,0.913,0.61,3.85792420200143e-18,"2","Ywhae"
"Syf2",2.1241775880993e-22,0.333482599811076,0.615,0.316,3.91762072573153e-18,"2","Syf2"
"Dazap2",2.24034484483459e-22,0.304243692082299,0.524,0.234,4.13186799732843e-18,"2","Dazap2"
"Rassf1",2.33798213427879e-22,0.276328426757217,0.552,0.247,4.31194045025037e-18,"2","Rassf1"
"Prelid1",2.37945431750987e-22,0.306094339448198,0.781,0.435,4.38842759778345e-18,"2","Prelid1"
"Elk4",2.58956005303376e-22,0.281427457962834,0.354,0.12,4.77592560581017e-18,"2","Elk4"
"Tecpr1",2.61590990908697e-22,0.259353064408256,0.281,0.079,4.8245226453291e-18,"2","Tecpr1"
"Tspan4",5.29251807881097e-22,0.343379221427511,0.438,0.174,9.76099109275107e-18,"2","Tspan4"
