"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Eif1ax",6.42677329727609e-23,0.26552216163488,0.826,0.706,1.18528979921663e-18,"8","Eif1ax"
"Mrpl23",2.07921536878362e-22,0.27556382101009,0.784,0.685,3.83469690464763e-18,"8","Mrpl23"
"Cstf3",1.02386122547845e-21,0.291091911341501,0.435,0.265,1.88830725814991e-17,"8","Cstf3"
"Socs31",1.41929028578923e-21,0.541424315171008,0.659,0.507,2.61759707408108e-17,"8","Socs3"
"Mrpl181",2.79192846639979e-21,0.299609577247379,0.759,0.667,5.14915367058113e-17,"8","Mrpl18"
"Cisd1",3.57576284502621e-21,0.273658042371125,0.642,0.489,6.59477941508184e-17,"8","Cisd1"
"Jun2",5.0296104937948e-21,0.542764556737105,0.891,0.849,9.27611063370575e-17,"8","Jun"
"Otud1",5.09421637829284e-21,0.442650645928659,0.328,0.172,9.39526326648548e-17,"8","Otud1"
"Ndufs8",6.34929544279049e-21,0.258940904750136,0.786,0.695,1.17100055851385e-16,"8","Ndufs8"
"Stk24",6.85080381559732e-21,0.253837911604656,0.413,0.248,1.26349374771061e-16,"8","Stk24"
"Nab1",1.1007164037895e-20,0.309719799403516,0.622,0.487,2.03005126350897e-16,"8","Nab1"
"1110008F13Rik",1.33986905687332e-20,0.275459916189046,0.796,0.707,2.47112050159146e-16,"8","1110008F13Rik"
"Hip11",1.34613846029597e-20,0.297867883040707,0.537,0.382,2.48268316232385e-16,"8","Hip1"
"Iah1",1.65140025888365e-20,0.273525858516574,0.647,0.495,3.04567749745911e-16,"8","Iah1"
"Eno11",1.97451312760777e-20,0.272966164573228,0.756,0.624,3.64159456124701e-16,"8","Eno1"
"Gm26802",3.53159008609721e-20,0.380371707892249,0.281,0.132,6.51331159578909e-16,"8","Gm26802"
"Palld1",7.41903893382347e-20,0.305388099573214,0.607,0.436,1.36829335056506e-15,"8","Palld"
"Fstl3",8.09306471051685e-20,0.253429376622601,0.381,0.213,1.49260392456062e-15,"8","Fstl3"
"Pdcl3",1.26937080546989e-19,0.286303239664542,0.699,0.604,2.34110057652813e-15,"8","Pdcl3"
"Arpc5l",1.2815058087579e-19,0.254980545113842,0.766,0.687,2.3634811630922e-15,"8","Arpc5l"
"Serpinb1a1",1.67541344467135e-19,0.252236837260513,0.425,0.24,3.08996501600736e-15,"8","Serpinb1a"
"Mt11",7.5720301489277e-19,0.558333850171371,0.59,0.429,1.39650952036674e-14,"8","Mt1"
"Tgfb21",7.99803383273122e-19,0.28248391766416,0.674,0.508,1.47507737977062e-14,"8","Tgfb2"
"Asap21",1.09744847328843e-18,0.250543281376457,0.488,0.306,2.02402421928586e-14,"8","Asap2"
"Ltbp12",1.29312036965092e-18,0.299611098989791,0.552,0.375,2.38490189774719e-14,"8","Ltbp1"
"Sema5a3",1.79409958402221e-18,0.292836248119482,0.542,0.364,3.30885786281215e-14,"8","Sema5a"
"2310022B05Rik1",1.965319632942e-18,0.270288038226011,0.609,0.473,3.62463899903493e-14,"8","2310022B05Rik"
"Ttc28",2.5501322695262e-18,0.330522550211324,0.766,0.686,4.70320894468717e-14,"8","Ttc28"
"Mef2a2",2.68863916978628e-18,0.269650166316333,0.764,0.65,4.95865722083683e-14,"8","Mef2a"
"Skp1a",3.6273201667392e-18,0.272239316926851,0.841,0.771,6.68986658351711e-14,"8","Skp1a"
"Gpc4",9.92206846994423e-18,0.274538047087509,0.396,0.246,1.82992708791181e-13,"8","Gpc4"
"Txndc11",1.05215075708174e-17,0.42102882359156,0.353,0.213,1.94048164128585e-13,"8","Txndc11"
"Myo1c",2.23714347815234e-17,0.263015956364793,0.609,0.486,4.12596371675636e-13,"8","Myo1c"
"Rasal21",2.67966362340892e-17,0.251594022562342,0.43,0.276,4.94210362065306e-13,"8","Rasal2"
"Ctgf1",5.39076493061825e-17,0.399351861306967,0.572,0.387,9.94218776153925e-13,"8","Ctgf"
"Eea1",6.05838699147016e-17,0.280366456507422,0.639,0.524,1.11734831283684e-12,"8","Eea1"
"Slc38a21",1.10528653678963e-16,0.299421134555974,0.609,0.5,2.03847995980111e-12,"8","Slc38a2"
"Serpine11",1.63883355946607e-14,0.251061549847438,0.336,0.192,3.02250073372327e-10,"8","Serpine1"
"Arid5b",1.91514989383997e-13,0.300706159594332,0.577,0.472,3.53211094920907e-09,"8","Arid5b"
"Nfkbiz",3.46609189625024e-13,0.275895726499311,0.483,0.351,6.39251328425432e-09,"8","Nfkbiz"
"Suco",1.33415163091985e-12,0.297847169380497,0.413,0.301,2.46057585290548e-08,"8","Suco"
"Yae1d1",1.67726192945916e-12,0.260851415983859,0.465,0.362,3.09337417650154e-08,"8","Yae1d1"
"Tmx4",7.856111404326e-12,0.265484820801524,0.595,0.502,1.44890262629984e-07,"8","Tmx4"
"Dcun1d1",9.7105073567487e-12,0.250454672434644,0.532,0.444,1.79090887180516e-07,"8","Dcun1d1"
"S100a41",1.08589652095027e-11,0.379945687632026,0.326,0.197,2.00271895358857e-07,"8","S100a4"
"Gem1",1.80286137591965e-11,0.309431687046984,0.438,0.315,3.32501723560861e-07,"8","Gem"
"Gpcpd1",5.91476135245851e-11,0.280476698365106,0.59,0.516,1.09085943623392e-06,"8","Gpcpd1"
"Egr13",8.56872921270361e-08,0.253783686218986,0.744,0.64,0.00158033072869893,"8","Egr1"
"Rhob",8.30989491882719e-06,0.27870353535381,0.771,0.737,0.15325939198793,"8","Rhob"
"Pi152",0.000246240745073946,0.471171428276125,0.396,0.339,1,"8","Pi15"
"Prg4",0,2.31703007390683,0.73,0.052,0,"9","Prg4"
"Fmod1",0,2.16816967274402,0.85,0.152,0,"9","Fmod"
"Wif1",0,1.82809304651663,0.705,0.019,0,"9","Wif1"
"Npy",0,1.74062187619639,0.43,0.01,0,"9","Npy"
"Car3",0,1.50269166683303,0.359,0.015,0,"9","Car3"
"Scx",0,1.34690631518948,0.774,0.068,0,"9","Scx"
"Col9a1",0,1.28010425839776,0.715,0.012,0,"9","Col9a1"
"Cyp26a1",0,1.19801574168879,0.611,0.015,0,"9","Cyp26a1"
"Rspo3",0,0.89258483486933,0.519,0.024,0,"9","Rspo3"
"Col9a3",0,0.722233329776949,0.483,0.015,0,"9","Col9a3"
"Col11a2",0,0.706523749392196,0.445,0.009,0,"9","Col11a2"
"Shisa2",0,0.617479331719594,0.542,0.037,0,"9","Shisa2"
"Wnt16",0,0.577852033837296,0.392,0.011,0,"9","Wnt16"
"Ucma",0,0.556815490774966,0.331,0.007,0,"9","Ucma"
"Hapln1",0,0.418009029028569,0.422,0.019,0,"9","Hapln1"
"Sall3",0,0.339911591916124,0.282,0.004,0,"9","Sall3"
"Matn4",2.41182015159794e-303,1.65711423488626,0.763,0.13,4.44811990559208e-299,"9","Matn4"
"Fam19a5",8.85863549148448e-302,0.557507450973524,0.534,0.049,1.63379814369448e-297,"9","Fam19a5"
"Tceal3",3.44815681127937e-287,0.475396593324369,0.511,0.047,6.35943560704254e-283,"9","Tceal3"
"Ptx31",4.60649791861364e-286,1.02734303291248,0.697,0.105,8.49576411129914e-282,"9","Ptx3"
"Prss35",1.06681140600478e-284,1.03099693511358,0.659,0.091,1.96752027609461e-280,"9","Prss35"
"Erbb4",1.84667581401318e-270,0.257549192017581,0.26,0.008,3.4058242037845e-266,"9","Erbb4"
"Kcnmb4",2.4400370777997e-262,0.591050345231434,0.527,0.058,4.50016038258599e-258,"9","Kcnmb4"
"Prelp1",3.40284513099836e-254,1.60389037926116,0.947,0.301,6.27586727510027e-250,"9","Prelp"
"Abi3bp",3.84839044295585e-251,2.34984611362211,0.939,0.316,7.09758649394347e-247,"9","Abi3bp"
"Bmper",5.64342979844762e-238,0.547993694371417,0.542,0.07,1.0408177577277e-233,"9","Bmper"
"Gm17455",1.92726955195791e-230,0.293415701477856,0.288,0.015,3.55446323467598e-226,"9","Gm17455"
"Crispld1",9.37583050882556e-229,0.578652777950416,0.494,0.056,1.7291844207427e-224,"9","Crispld1"
"Paqr6",5.9600989423685e-225,0.515714573798254,0.389,0.034,1.09922104794102e-220,"9","Paqr6"
"Smim3",1.20855431729372e-223,0.708669638924542,0.669,0.126,2.22893672738481e-219,"9","Smim3"
"Cpxm2",2.81063736183994e-207,0.36825406252693,0.308,0.021,5.1836584864414e-203,"9","Cpxm2"
"1500015O10Rik1",2.53826804722801e-203,2.13951594964418,0.896,0.327,4.68132775950263e-199,"9","1500015O10Rik"
"Pdzrn4",1.08209366620598e-199,0.380681647164964,0.275,0.017,1.99570534858369e-195,"9","Pdzrn4"
"Kcnj151",4.36329732249924e-194,0.961584227459521,0.598,0.111,8.04722925188534e-190,"9","Kcnj15"
"Dkk31",1.79062637969499e-191,1.2594520067664,0.952,0.432,3.30245223207147e-187,"9","Dkk3"
"Comp1",3.92264880736215e-186,1.409623447648,0.338,0.031,7.23454119541801e-182,"9","Comp"
"Cadm1",2.75887790680108e-183,0.463760731582708,0.443,0.057,5.08819852351323e-179,"9","Cadm1"
"Olfml2b1",2.86740897300027e-182,1.17684384019373,0.885,0.321,5.28836236890441e-178,"9","Olfml2b"
"Tgfbi1",1.04487036126595e-177,0.866630920533217,0.718,0.177,1.92705440728279e-173,"9","Tgfbi"
"Pappa2",2.99720441942215e-173,0.295954297104867,0.257,0.017,5.52774411074026e-169,"9","Pappa2"
"Htra11",5.55131149766953e-173,1.54189227260971,0.926,0.458,1.02382837951519e-168,"9","Htra1"
"Il11ra1",5.09205704529085e-167,1.06696900999969,0.959,0.589,9.39128080862991e-163,"9","Il11ra1"
"Cd91",5.49025095813451e-166,1.07951168288375,0.997,0.719,1.01256698420875e-161,"9","Cd9"
"Wnt5a1",2.87238519056786e-160,0.77681342203124,0.712,0.192,5.2975400069643e-156,"9","Wnt5a"
"Msx1",4.62872842936262e-160,0.495937037770158,0.524,0.093,8.53676384227347e-156,"9","Msx1"
"Timp31",6.61094762700362e-149,1.19356370085008,0.972,0.659,1.21925707084828e-144,"9","Timp3"
"Tbx203",6.92847277476649e-148,1.11318588584263,0.944,0.491,1.27781823385018e-143,"9","Tbx20"
"Lsamp",4.09644741324391e-145,0.274076933436381,0.257,0.022,7.55507796424574e-141,"9","Lsamp"
"Thbs1",6.86675955875489e-142,1.52210693811291,0.888,0.406,1.26643646542116e-137,"9","Thbs1"
"Lmcd1",5.1267532202901e-139,0.832101092499691,0.779,0.275,9.45527096418104e-135,"9","Lmcd1"
"Fbln51",3.55333770000994e-137,1.25669117658132,0.941,0.539,6.55342072012833e-133,"9","Fbln5"
"Fam26e",1.73531968925427e-136,0.411230875711594,0.458,0.085,3.20045010289165e-132,"9","Fam26e"
"Kazald11",2.55878179644532e-135,0.712268462902838,0.751,0.259,4.7191612671841e-131,"9","Kazald1"
"Dsp",4.37309994468704e-132,0.461015965983192,0.425,0.074,8.06530822798632e-128,"9","Dsp"
"Dcn3",1.59298725260931e-131,1.03585754202363,1,0.685,2.93794638998736e-127,"9","Dcn"
"Fxyd62",2.48016266512188e-128,1.02376429951303,0.969,0.605,4.57416400328429e-124,"9","Fxyd6"
"Ssc5d",3.64503629569712e-127,0.684894957924539,0.73,0.256,6.7225404401542e-123,"9","Ssc5d"
"Igf11",2.67106537566257e-126,1.17312827032373,0.901,0.502,4.92624587233447e-122,"9","Igf1"
"Mmp24",1.209411538186e-123,0.857865936787493,0.987,0.649,2.23051769987644e-119,"9","Mmp2"
"Ltbp21",1.54770713547681e-123,0.838993492661241,0.756,0.27,2.85443626995988e-119,"9","Ltbp2"
"Fam3c",1.58480678629892e-121,0.809570120878971,0.885,0.534,2.9228591559711e-117,"9","Fam3c"
"Fbn22",3.36029571303827e-119,1.10907512148621,0.888,0.459,6.19739338355649e-115,"9","Fbn2"
"Serpinf12",2.38625565590545e-116,0.915496172611481,0.919,0.474,4.40097130618643e-112,"9","Serpinf1"
"Ltbp33",6.07391331592051e-115,0.710001154340347,0.936,0.566,1.12021183285522e-110,"9","Ltbp3"
"Nfix4",1.19375666340983e-113,0.721548538197137,0.99,0.785,2.20164541432674e-109,"9","Nfix"
"Col12a11",1.90968840827686e-112,0.95043728377601,0.784,0.327,3.52203833138501e-108,"9","Col12a1"
"Col11a11",2.06214635541378e-110,1.1512828310216,0.672,0.23,3.80321652328963e-106,"9","Col11a1"
"2010111I01Rik1",1.16417243837204e-107,0.673417305616021,0.832,0.415,2.14708322808954e-103,"9","2010111I01Rik"
"Col5a22",1.53198611589553e-106,0.876200236472431,0.992,0.782,2.82544199354612e-102,"9","Col5a2"
"Ptgis3",2.35084435500806e-106,0.75610110263338,0.987,0.639,4.33566224394136e-102,"9","Ptgis"
"Ctsk1",3.49262717906279e-106,0.755260574199253,0.865,0.438,6.4414523063455e-102,"9","Ctsk"
"Bgn3",5.73153454118102e-106,0.779857762093357,0.997,0.786,1.05706691543002e-101,"9","Bgn"
"Txndc52",1.95606661336813e-104,0.718072066683273,0.964,0.657,3.60757365503484e-100,"9","Txndc5"
"Dbi1",1.57489497053024e-103,1.30599119860546,0.967,0.881,2.90457879414892e-99,"9","Dbi"
"Mfap23",4.05859125031193e-103,0.755587368323233,0.992,0.718,7.4852598429503e-99,"9","Mfap2"
"Itih53",8.08388213155041e-103,1.08661342629749,0.913,0.512,1.49091038152184e-98,"9","Itih5"
"Stk17b",3.45615966631424e-100,0.526536171477318,0.567,0.178,6.37419527258336e-96,"9","Stk17b"
"Zfp185",5.88972211396146e-99,0.289346848372158,0.331,0.058,1.08624144947791e-94,"9","Zfp185"
"Tnfaip81",1.31357255248025e-97,0.604177993109695,0.779,0.357,2.42262185853932e-93,"9","Tnfaip8"
"Twist1",3.22479273174433e-97,0.624297821792224,0.751,0.34,5.94748523515606e-93,"9","Twist1"
"Sfrp22",1.38926110916149e-90,1.65380963431462,0.768,0.362,2.56221426362654e-86,"9","Sfrp2"
"Ctgf2",4.79835042173866e-89,0.904385150871595,0.807,0.375,8.8495976828126e-85,"9","Ctgf"
"Tst1",7.69058740470012e-89,0.583304748791804,0.547,0.18,1.41837503504884e-84,"9","Tst"
"Apoe2",3.40593943292821e-88,1.01667253119959,0.977,0.652,6.2815740961495e-84,"9","Apoe"
"Mpped2",1.18713741282473e-87,0.63053170750842,0.695,0.302,2.18943753047264e-83,"9","Mpped2"
"Col1a23",2.7143697043246e-87,0.986254113675782,1,0.774,5.00611204568586e-83,"9","Col1a2"
"Scara3",1.13058682497706e-86,0.59450642907184,0.631,0.24,2.08514128130519e-82,"9","Scara3"
"Cd44",3.04161612206458e-86,0.445169548529617,0.537,0.168,5.6096526139237e-82,"9","Cd44"
"Ociad2",6.45802566542214e-86,0.33620057780331,0.351,0.074,1.19105367347381e-81,"9","Ociad2"
"Etv11",7.02838346483659e-84,0.567774249884766,0.748,0.342,1.29624476241981e-79,"9","Etv1"
"Aldh1a11",1.38108265451964e-83,0.453732080410444,0.55,0.183,2.54713073973057e-79,"9","Aldh1a1"
"Sox94",3.07913781909952e-83,0.706018185767928,0.847,0.417,5.67885387976524e-79,"9","Sox9"
"Trps1",4.04194419679643e-83,0.598294195648955,0.796,0.43,7.45455768215165e-79,"9","Trps1"
"Slc29a11",4.8720583112065e-82,0.61824958070795,0.888,0.572,8.98553714335814e-78,"9","Slc29a1"
"Col6a32",1.17724509723819e-80,0.595302000399991,0.964,0.574,2.17119313283639e-76,"9","Col6a3"
"Mgp2",4.02003655347569e-80,1.10632858685071,0.997,0.77,7.41415341557521e-76,"9","Mgp"
"Rin2",5.18395439067742e-80,0.498567154120534,0.557,0.2,9.56076708272636e-76,"9","Rin2"
"Lmna1",5.12734744947903e-79,0.573015909317795,0.982,0.834,9.45636690107418e-75,"9","Lmna"
"Runx11",2.24544154699554e-78,0.344634750055796,0.455,0.126,4.14126784512388e-74,"9","Runx1"
"Sdc3",2.89298050840435e-76,0.550439362784395,0.784,0.419,5.33552395165015e-72,"9","Sdc3"
"Cdc42ep32",1.03845882586788e-75,0.726525761956224,0.814,0.471,1.91522961254813e-71,"9","Cdc42ep3"
"Robo2",1.35073670549223e-75,0.278642583798081,0.397,0.102,2.49116370593933e-71,"9","Robo2"
"Vim1",2.20461943748507e-75,0.576389612169144,0.997,0.97,4.06597962855372e-71,"9","Vim"
"Fgfr2",4.01538951304765e-75,0.273027748986092,0.361,0.089,7.40558287891378e-71,"9","Fgfr2"
"Gm26771",9.60548189560116e-75,0.559190165699275,0.41,0.114,1.77153902600572e-70,"9","Gm26771"
"Chsy11",1.55175654824421e-73,0.510818551480632,0.728,0.381,2.8619046019268e-69,"9","Chsy1"
"Pdgfrl3",2.84579120674552e-73,0.60764387310091,0.86,0.436,5.24849272260076e-69,"9","Pdgfrl"
"Nkd11",5.76890605759696e-73,0.30218057461543,0.478,0.147,1.06395934420261e-68,"9","Nkd1"
"Gstm51",1.87085540047782e-72,0.505606249422171,0.891,0.553,3.45041861510124e-68,"9","Gstm5"
"Spats2l",1.99215065539505e-72,0.575749035912296,0.873,0.576,3.67412345374509e-68,"9","Spats2l"
"Tcf12",3.79453713621634e-72,0.579090888064242,0.88,0.623,6.9982648403238e-68,"9","Tcf12"
"6330403K07Rik",5.69073441910905e-72,0.356820568528728,0.499,0.163,1.04954214891628e-67,"9","6330403K07Rik"
"Mxra82",8.22654392628867e-72,0.531785997516048,0.967,0.666,1.51722149632542e-67,"9","Mxra8"
"Itm2b2",1.79801352377898e-71,0.569971430900588,0.997,0.945,3.31607634190556e-67,"9","Itm2b"
"Fgfrl1",1.87010177581828e-70,0.282873824667178,0.41,0.119,3.44902870514165e-66,"9","Fgfrl1"
"Vcam11",6.35782397249911e-70,0.862194216429675,0.756,0.415,1.17257347524801e-65,"9","Vcam1"
"Ccdc803",1.09401797308074e-69,0.69905493080675,0.969,0.715,2.0176973477528e-65,"9","Ccdc80"
"Fzd11",1.19437415047767e-69,0.421956851949236,0.537,0.202,2.20278424572596e-65,"9","Fzd1"
"Limch12",2.37306901831054e-69,0.560447139464606,0.794,0.421,4.37665119047012e-65,"9","Limch1"
"Sertad4",3.38696618575426e-68,0.441669229407998,0.628,0.27,6.24658173638658e-64,"9","Sertad4"
"Sdc41",3.93603726395182e-67,0.471989581934383,0.791,0.417,7.25923352590635e-63,"9","Sdc4"
"6030419C18Rik",1.00580565380107e-66,0.283992720534528,0.379,0.105,1.85500736730531e-62,"9","6030419C18Rik"
"Vcan2",1.53745202357042e-66,0.846443292399581,0.88,0.577,2.83552276707093e-62,"9","Vcan"
"Rasl11b1",1.40133793074681e-65,0.569188707960475,0.672,0.315,2.58448754567634e-61,"9","Rasl11b"
"Prrx2",3.28524273873331e-65,0.431639095696886,0.455,0.155,6.05897318304585e-61,"9","Prrx2"
"Fibin1",8.28730342801422e-65,1.07114381817724,0.743,0.402,1.52842737122866e-60,"9","Fibin"
"Pdlim33",9.34211291149948e-65,0.596230019730153,0.888,0.519,1.72296588426785e-60,"9","Pdlim3"
"Unc5b",5.94573275615281e-64,0.485704723273971,0.753,0.399,1.09657149221726e-59,"9","Unc5b"
"Fat4",6.01896261805568e-64,0.407195731656028,0.519,0.196,1.11007727564801e-59,"9","Fat4"
"Cdh2",1.04205110279184e-63,0.410823585480292,0.644,0.287,1.92185484887899e-59,"9","Cdh2"
"Col1a13",1.65998001045055e-63,0.904237940649002,0.997,0.701,3.06150113327395e-59,"9","Col1a1"
"Syt11",1.56382080545825e-62,0.435859888238285,0.639,0.295,2.88415471150665e-58,"9","Syt11"
"Islr2",2.20163991860737e-62,0.510640981903215,0.84,0.465,4.06048450188758e-58,"9","Islr"
"Clu2",2.50001059620699e-62,0.484934787011963,0.585,0.214,4.61076954258455e-58,"9","Clu"
"P3h31",4.23364715157696e-61,0.465001673554128,0.85,0.558,7.80811544165339e-57,"9","P3h3"
"Foxp21",9.82546012910172e-61,0.440602140321795,0.667,0.315,1.81210961161023e-56,"9","Foxp2"
"Mfap43",2.54187964749738e-59,0.582629312070387,0.98,0.563,4.68798863387941e-55,"9","Mfap4"
"Cthrc13",3.2313590254833e-59,0.59212484850612,0.903,0.503,5.95959545069885e-55,"9","Cthrc1"
"Lmo41",8.1047602166594e-58,0.603549713501979,0.934,0.698,1.49476092675849e-53,"9","Lmo4"
"Fbln13",1.84713745814e-57,0.471523139519302,0.941,0.571,3.4066756140476e-53,"9","Fbln1"
"Meis22",3.23170139848971e-57,0.50808802147138,0.776,0.455,5.96022688923457e-53,"9","Meis2"
"Pamr11",7.64055590586637e-57,0.564438470270441,0.534,0.222,1.40914772571894e-52,"9","Pamr1"
"Meox11",1.01271176765556e-56,0.601680424850329,0.819,0.469,1.86774431308714e-52,"9","Meox1"
"Fam213a1",4.36516635644888e-55,0.341387123270887,0.382,0.123,8.05067631119867e-51,"9","Fam213a"
"Dse",1.01927207844518e-54,0.358993941331928,0.578,0.273,1.87984349427645e-50,"9","Dse"
"Pmepa11",1.22802476291411e-54,0.531201373989721,0.975,0.788,2.2648460702425e-50,"9","Pmepa1"
"Mtch11",1.68540040714704e-54,0.465201307232014,0.99,0.908,3.10838397090129e-50,"9","Mtch1"
"Angpt1",1.46766168834101e-53,0.291370450828253,0.28,0.071,2.70680845180732e-49,"9","Angpt1"
"Timp23",2.99659231312227e-53,0.415755131017823,0.992,0.837,5.5266152030914e-49,"9","Timp2"
"Clec11a",3.22732228169022e-53,0.2511314457826,0.257,0.061,5.95215048412127e-49,"9","Clec11a"
"Dlg2",6.8321085783449e-53,0.291332478331921,0.326,0.094,1.26004578510415e-48,"9","Dlg2"
"Col16a11",1.57950600192525e-52,0.434541626234992,0.791,0.451,2.91308291935073e-48,"9","Col16a1"
"Hmgcs21",1.73095654377303e-52,0.413710663110529,0.55,0.235,3.1924031536806e-48,"9","Hmgcs2"
"Papss2",2.05696349313079e-52,0.35430867078268,0.422,0.155,3.79365777038112e-48,"9","Papss2"
"Ddah11",4.20502414268827e-52,0.510600399893666,0.7,0.37,7.75532602635997e-48,"9","Ddah1"
"Lrp12",4.92763147043162e-52,0.423534411321286,0.924,0.601,9.08803072091703e-48,"9","Lrp1"
"Notch21",5.17327803096781e-52,0.373063646568877,0.672,0.355,9.54107667251393e-48,"9","Notch2"
"Dact32",5.85587595474159e-52,0.411805243756501,0.758,0.428,1.07999920233299e-47,"9","Dact3"
"Scarf2",2.76867545141202e-51,0.350756421431025,0.705,0.382,5.10626813503919e-47,"9","Scarf2"
"Hand21",6.88505735489004e-51,0.386279029776776,0.718,0.4,1.26981112796237e-46,"9","Hand2"
"Ecm21",7.62588228772961e-51,0.456041083440979,0.728,0.417,1.40644147032597e-46,"9","Ecm2"
"Gnb41",3.36359514921709e-50,0.461807806787447,0.819,0.55,6.20347853370108e-46,"9","Gnb4"
"Creb3l21",7.93265077422632e-50,0.458298017938022,0.842,0.582,1.46301878229056e-45,"9","Creb3l2"
"Chst2",3.93090742333703e-49,0.254872848880628,0.412,0.148,7.24977256086049e-45,"9","Chst2"
"Emp21",1.36566072652277e-48,0.381380243837811,0.746,0.442,2.51868807792595e-44,"9","Emp2"
"Tanc2",1.99674668925884e-48,0.420445537902959,0.7,0.401,3.68259991900007e-44,"9","Tanc2"
"Me1",3.18522889700811e-48,0.32446452270734,0.455,0.189,5.87451765475205e-44,"9","Me1"
"Wwtr12",6.50770846408425e-48,0.433186498277347,0.88,0.689,1.20021667203106e-43,"9","Wwtr1"
"Nfib1",1.95872323972987e-47,0.406968573760143,0.987,0.894,3.6124732710338e-43,"9","Nfib"
"Pam2",2.40495268668998e-47,0.495053441074551,0.972,0.797,4.43545424006234e-43,"9","Pam"
"Selk",6.62075783155716e-47,0.324008473675919,0.982,0.901,1.22106636687409e-42,"9","Selk"
"Crispld21",7.53738516175846e-47,0.312554641829003,0.529,0.225,1.39011994538311e-42,"9","Crispld2"
"Pde4d",1.09844966125713e-46,0.380141783232103,0.448,0.185,2.02587071025652e-42,"9","Pde4d"
"Sox51",3.23985568091138e-46,0.296683218791548,0.458,0.187,5.97526583230486e-42,"9","Sox5"
"Ninj12",4.57628717300534e-46,0.43611827813408,0.659,0.362,8.44004643317375e-42,"9","Ninj1"
"P4ha3",3.44768713347025e-45,0.292809121317041,0.552,0.257,6.35856938025917e-41,"9","P4ha3"
"Shisa4",3.55725897302172e-45,0.350875281622018,0.651,0.362,6.56065272394396e-41,"9","Shisa4"
"Socs1",5.2448487427356e-45,0.275848184631675,0.412,0.155,9.67307453622726e-41,"9","Socs1"
"Tspan31",7.26847609331391e-45,0.384704074466799,0.926,0.733,1.34052504588988e-40,"9","Tspan3"
"Mmp233",9.5916032282068e-45,0.510791659157369,0.888,0.571,1.76897938337818e-40,"9","Mmp23"
"Bambi2",1.82093295205648e-44,0.369733561489847,0.575,0.29,3.35834664347776e-40,"9","Bambi"
"Fat12",6.50272479803656e-44,0.464193541116143,0.682,0.388,1.19929753450188e-39,"9","Fat1"
"Angptl71",9.17444353315037e-44,0.666343650115283,0.28,0.081,1.69204262081892e-39,"9","Angptl7"
"Tpbg",1.48195377199981e-43,0.417707724108244,0.466,0.213,2.73316734169925e-39,"9","Tpbg"
"Cyr612",3.40035375267481e-43,0.639966949420954,0.751,0.479,6.27127242605815e-39,"9","Cyr61"
"St3gal4",3.98479154817328e-43,0.392835477673247,0.641,0.366,7.34915105229597e-39,"9","St3gal4"
"Olfml33",5.8724000909401e-43,0.413444273644306,0.776,0.457,1.08304674877208e-38,"9","Olfml3"
"Itgbl1",8.44262034789019e-43,0.45953344114812,0.374,0.138,1.55707247076139e-38,"9","Itgbl1"
"Gabarap1",1.08501733868321e-42,0.293068911380177,0.992,0.932,2.00109747773344e-38,"9","Gabarap"
"Cpq2",5.44422264084818e-42,0.401233767686136,0.804,0.566,1.00407798165163e-37,"9","Cpq"
"Pkd2",5.89789280853504e-42,0.410280060273774,0.774,0.543,1.08774837067812e-37,"9","Pkd2"
"Timp12",1.03613408506752e-41,0.31038460638847,0.779,0.45,1.91094209309002e-37,"9","Timp1"
"Plod21",1.37933329855149e-41,0.470354246479641,0.728,0.472,2.54390440251852e-37,"9","Plod2"
"Egr14",1.69695615884932e-41,0.547824170285285,0.896,0.633,3.12969624376581e-37,"9","Egr1"
"Rhoq1",2.6187553638648e-41,0.404510219038746,0.781,0.534,4.82977051757585e-37,"9","Rhoq"
"Fos2",3.07883246484887e-41,0.612351455018918,0.929,0.742,5.67829071492077e-37,"9","Fos"
"Socs21",3.47227653654535e-41,0.469502058769294,0.873,0.693,6.40391961635059e-37,"9","Socs2"
"Enah1",4.26754935236532e-41,0.374066834070677,0.697,0.416,7.87064127056737e-37,"9","Enah"
"Prkar2b",4.94838371914838e-41,0.259042186853632,0.31,0.103,9.12630409322535e-37,"9","Prkar2b"
"Gsn2",8.28851762882957e-41,0.353903507819084,0.982,0.687,1.52865130628504e-36,"9","Gsn"
"Gnai1",1.04654487633452e-39,0.256574026584991,0.443,0.193,1.93014271542375e-35,"9","Gnai1"
"Loxl22",1.53588298412288e-39,0.494183413166581,0.883,0.619,2.83262898761783e-35,"9","Loxl2"
"Pkd1",1.7313963520909e-39,0.425000688307018,0.718,0.468,3.19321429216125e-35,"9","Pkd1"
"Gata63",1.91476881451592e-39,0.375763977175674,0.85,0.585,3.53140812461171e-35,"9","Gata6"
"Olfml1",4.44530182837988e-39,0.299500121611475,0.453,0.206,8.19847016208102e-35,"9","Olfml1"
"Plce12",7.78461043050461e-39,0.259252791646936,0.606,0.311,1.43571570169797e-34,"9","Plce1"
"Capn61",1.7722554277535e-38,0.338482270783221,0.506,0.238,3.26857068540579e-34,"9","Capn6"
"Colec121",7.30504583895117e-38,0.382314085281976,0.631,0.354,1.34726960407776e-33,"9","Colec12"
"Cfh2",9.6300493696925e-38,0.401909685752747,0.796,0.461,1.77607000525239e-33,"9","Cfh"
