"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Fbxo30",3.2751921820594e-07,0.315986660299473,0.265,0.083,0.00589174321630666,"6","Fbxo30"
"Cirbp1",3.61732282414935e-07,0.289141405304484,0.75,0.405,0.00650720202836226,"6","Cirbp"
"Psmb61",4.23522269245458e-07,0.310956080538895,0.853,0.494,0.00761874210145655,"6","Psmb6"
"Iqgap11",4.82107438124501e-07,0.335199600079837,0.912,0.572,0.00867263070442164,"6","Iqgap1"
"Map1lc3b2",4.87238336887393e-07,0.317824867053899,0.912,0.605,0.00876493044226731,"6","Map1lc3b"
"Gpx12",5.31025876704191e-07,0.395516606333637,0.765,0.438,0.0095526244960317,"6","Gpx1"
"Epn2",5.32607591661166e-07,0.299491156595408,0.471,0.194,0.00958107796639271,"6","Epn2"
"Fblim11",5.6736535700819e-07,0.254429599321112,0.529,0.23,0.0102063354072203,"6","Fblim1"
"Tcp1",6.09698842450379e-07,0.254911182819339,0.603,0.302,0.0109678724768399,"6","Tcp1"
"Mrps18c",6.44295256732275e-07,0.252136541323627,0.544,0.251,0.0115902273733569,"6","Mrps18c"
"Ift20",7.23124223909038e-07,0.256407002574567,0.618,0.292,0.0130082816638997,"6","Ift20"
"Morf4l11",8.44649956620238e-07,0.267393053036667,0.985,0.643,0.0151944080696415,"6","Morf4l1"
"Csnk1a1",9.31659928637282e-07,0.307510743115721,0.897,0.58,0.0167596304562561,"6","Csnk1a1"
"Purb2",9.84605711751612e-07,0.300062766315963,0.853,0.483,0.0177120721486997,"6","Purb"
"Gm128401",1.00887466814586e-06,0.321551497966272,0.294,0.101,0.0181486464052759,"6","Gm12840"
"Wbp51",1.0854016764065e-06,0.345522287502269,0.75,0.408,0.0195252907568765,"6","Wbp5"
"Ahcyl11",1.10483822143101e-06,0.295324141623128,0.412,0.172,0.0198749347653225,"6","Ahcyl1"
"Selm",1.25870693690335e-06,0.274980912961096,0.765,0.422,0.0226428790879544,"6","Selm"
"Jun3",1.55420051989224e-06,0.535747079893918,0.853,0.644,0.0279585131523414,"6","Jun"
"Isyna11",1.86587478976528e-06,0.275905182948029,0.544,0.265,0.0335652215930877,"6","Isyna1"
"Atp6v1f",2.1486953842503e-06,0.251948264095365,0.809,0.463,0.0386528812672787,"6","Atp6v1f"
"Trp53inp2",2.79521665480033e-06,0.252856791104378,0.338,0.13,0.0502831524032031,"6","Trp53inp2"
"Cnbp",3.00292213961285e-06,0.25678658622608,0.838,0.493,0.0540195663694956,"6","Cnbp"
"Psmd12",3.3120291089531e-06,0.267173232904015,0.544,0.258,0.0595800916409574,"6","Psmd12"
"Rabac1",3.48996571185572e-06,0.250377342081022,0.868,0.548,0.0627809931905726,"6","Rabac1"
"Hnrnpl",3.53899473808305e-06,0.290199145272595,0.662,0.357,0.063662976343376,"6","Hnrnpl"
"H3f3b3",4.14275437773585e-06,0.306610528513496,1,0.852,0.0745240085010902,"6","H3f3b"
"Ndufb111",4.53392228249998e-06,0.32103007049813,0.838,0.545,0.0815607279398922,"6","Ndufb11"
"Maged21",6.01673609863082e-06,0.302041634763988,0.676,0.369,0.10823506567827,"6","Maged2"
"Actn42",7.61091061593299e-06,0.277313353841661,0.897,0.586,0.136912671070019,"6","Actn4"
"Mrpl18",9.16968554492201e-06,0.263147905874446,0.5,0.257,0.164953473267602,"6","Mrpl18"
"Cops4",9.33800527985742e-06,0.251310504704914,0.441,0.211,0.167981376979355,"6","Cops4"
"Eif4g21",9.84210440108786e-06,0.273754527298044,0.926,0.618,0.17704961607117,"6","Eif4g2"
"Ppia3",1.02140244759662e-05,0.259306163880231,1,0.866,0.183740086298157,"6","Ppia"
"Dek",1.17316314487856e-05,0.258531096247964,0.706,0.408,0.211040318132204,"6","Dek"
"Sipa1l2",1.27547438193557e-05,0.264046670392238,0.412,0.185,0.22944508656639,"6","Sipa1l2"
"Mrpl23",1.42820447264788e-05,0.273870833206904,0.618,0.336,0.256919702584627,"6","Mrpl23"
"Naa38",1.4841841673325e-05,0.269394397421952,0.456,0.217,0.266989889861444,"6","Naa38"
"Fosb4",1.58983358895109e-05,0.359413207128714,0.706,0.42,0.285995164316411,"6","Fosb"
"Ubb3",2.41116239799663e-05,0.272143910187252,1,0.851,0.433744003775615,"6","Ubb"
"Otud11",2.93842627155041e-05,0.298395223263805,0.265,0.099,0.528593501989203,"6","Otud1"
"1110001J03Rik1",3.25019215203148e-05,0.268304380718544,0.485,0.258,0.584677066228943,"6","1110001J03Rik"
"Atf33",4.40638800405029e-05,0.426963849078112,0.618,0.356,0.792665138048607,"6","Atf3"
"Pde4b2",4.72929238447393e-05,0.415152225018463,0.397,0.194,0.850752407043015,"6","Pde4b"
"Cfl13",5.9783848637764e-05,0.258139456054783,1,0.7,1,"6","Cfl1"
"Btf31",6.4740630213309e-05,0.254493751849721,0.926,0.687,1,"6","Btf3"
"C1qbp",7.31628223897021e-05,0.269918851249497,0.426,0.224,1,"6","C1qbp"
"Junb3",0.000105063636727426,0.500191627443992,0.779,0.588,1,"6","Junb"
"Ppp1r15a3",0.000544630259686834,0.256015243463707,0.721,0.448,1,"6","Ppp1r15a"
"Alkbh5",0.0010913890495646,0.302762353711431,0.397,0.216,1,"6","Alkbh5"
"Btbd31",0.0012610168292479,0.25047179037701,0.382,0.209,1,"6","Btbd3"
"Diaph3",1.96187744609708e-134,0.873251564491005,0.462,0.003,3.52922133778403e-130,"7","Diaph3"
"Cdca2",6.26401153520046e-128,0.723891370811408,0.308,0,1.12683303506721e-123,"7","Cdca2"
"Neil3",1.11142972703493e-107,1.09200369180041,0.346,0.002,1.99935093596313e-103,"7","Neil3"
"Prc1",3.30435619995524e-101,1.46400029844182,0.615,0.013,5.94420636809949e-97,"7","Prc1"
"Cdca8",1.70725536829933e-99,1.29619360763899,0.538,0.009,3.07118168203367e-95,"7","Cdca8"
"Ccnb2",3.88959713582741e-99,1.27728333573962,0.462,0.006,6.99699628763993e-95,"7","Ccnb2"
"Casc5",3.21686697402151e-88,1.0130479097032,0.385,0.004,5.7868219995673e-84,"7","Casc5"
"Tpx2",6.36221997056271e-86,1.11784212550382,0.5,0.01,1.14449975050453e-81,"7","Tpx2"
"Pbk",8.66072889483273e-86,0.913563707687627,0.346,0.003,1.55797852089146e-81,"7","Pbk"
"Cenpe",2.18337685083945e-84,1.25943083027281,0.462,0.008,3.92767661697509e-80,"7","Cenpe"
"Mki67",9.96114264254806e-84,1.4742887916458,0.5,0.01,1.79190994996797e-79,"7","Mki67"
"Top2a",9.00521120828661e-77,1.7646714246124,0.615,0.019,1.61994744425868e-72,"7","Top2a"
"Depdc1a",6.88041662549598e-73,0.655308735827922,0.308,0.003,1.23771814676047e-68,"7","Depdc1a"
"Iqgap3",1.06800617860834e-72,0.656749596491175,0.308,0.003,1.92123631469853e-68,"7","Iqgap3"
"Racgap1",1.25860389427299e-65,0.905121423242786,0.385,0.007,2.26410254540769e-61,"7","Racgap1"
"Cdca3",5.51752745349473e-65,0.980673534503728,0.423,0.01,9.92548013609167e-61,"7","Cdca3"
"Pkmyt1",1.62413012892163e-64,0.757238683813933,0.346,0.006,2.92164768891713e-60,"7","Pkmyt1"
"Aspm",1.08678088097976e-63,0.667843526015273,0.308,0.004,1.95501012679449e-59,"7","Aspm"
"Cep55",3.31773279297845e-60,0.516966688312524,0.269,0.003,5.96826952128894e-56,"7","Cep55"
"Anln",9.76414726791951e-60,0.71946135285928,0.308,0.005,1.75647245202604e-55,"7","Anln"
"Ect2",1.25695674355141e-59,0.706060431198408,0.308,0.005,2.26113948597464e-55,"7","Ect2"
"Cdc20",2.17621852141251e-52,0.995116450309952,0.423,0.013,3.91479949816896e-48,"7","Cdc20"
"Dlgap5",8.98658399940129e-52,0.658861774142747,0.269,0.004,1.6165965956523e-47,"7","Dlgap5"
"Hmmr",3.96018881760049e-51,0.885300400321466,0.346,0.009,7.12398366398153e-47,"7","Hmmr"
"Cenpf",1.79088721460108e-48,1.44277322466292,0.5,0.022,3.22162701034589e-44,"7","Cenpf"
"Ckap2",4.86181399166767e-48,0.69162762453083,0.308,0.007,8.74591718961097e-44,"7","Ckap2"
"Kif22",4.86181399166767e-48,0.681726084379509,0.308,0.007,8.74591718961097e-44,"7","Kif22"
"Ndc80",2.95555477130807e-47,0.704196146269689,0.346,0.01,5.31674747810609e-43,"7","Ndc80"
"Rrm2",3.18705422083733e-47,0.880069870281615,0.385,0.012,5.73319183786427e-43,"7","Rrm2"
"Foxm1",5.08540305864483e-46,0.698432435447937,0.308,0.007,9.14813156219618e-42,"7","Foxm1"
"Kif11",5.25162095838189e-46,0.690079051845234,0.269,0.005,9.44714094203318e-42,"7","Kif11"
"Ckap2l",9.36386112276905e-46,0.564887593901231,0.308,0.007,1.68446497737492e-41,"7","Ckap2l"
"Asf1b",1.39406280235516e-45,0.569913534337728,0.269,0.005,2.5077795751567e-41,"7","Asf1b"
"Kif23",2.91519286917371e-45,0.931860325014264,0.423,0.017,5.24414045235658e-41,"7","Kif23"
"Lockd",5.42197262904165e-45,1.08993677836608,0.423,0.017,9.75358656238302e-41,"7","Lockd"
"Birc5",2.36648813675401e-44,1.17314223534247,0.423,0.017,4.25707550920679e-40,"7","Birc5"
"Mad2l1",4.17125213564636e-43,0.723693850532693,0.385,0.014,7.50366546681424e-39,"7","Mad2l1"
"Nusap1",4.80315511625133e-41,0.871715708120588,0.346,0.012,8.64039573862452e-37,"7","Nusap1"
"Tk1",2.3487862168017e-40,0.912545521727637,0.308,0.009,4.22523152540458e-36,"7","Tk1"
"Cenpw",6.4253672568723e-40,1.18491839201426,0.5,0.028,1.15585931583876e-35,"7","Cenpw"
"Mcm5",7.24243690620988e-40,0.869329667361023,0.385,0.015,1.30284197505809e-35,"7","Mcm5"
"Tacc3",1.10483558515936e-39,0.852677986057512,0.346,0.012,1.98748873414317e-35,"7","Tacc3"
"Atad5",5.55887054788665e-39,0.686632393568076,0.308,0.01,9.9998522285933e-35,"7","Atad5"
"Uhrf1",8.4798675397099e-39,0.727037767858469,0.308,0.01,1.52544337171841e-34,"7","Uhrf1"
"Ncapd2",1.85608207974129e-38,0.883823713942824,0.346,0.013,3.33890605324661e-34,"7","Ncapd2"
"Hist1h2ap",1.51181746006608e-37,0.918606629778548,0.385,0.017,2.71960842891287e-33,"7","Hist1h2ap"
"Ube2c",1.68841589892507e-37,1.07915130162187,0.385,0.017,3.0372913605763e-33,"7","Ube2c"
"Spc24",9.67188648738017e-35,0.827546131075808,0.308,0.011,1.73987566021482e-30,"7","Spc24"
"Ncapg2",1.32427492031772e-34,0.775772606282514,0.308,0.011,2.38223815415954e-30,"7","Ncapg2"
"Cenpm",1.41006161888689e-34,0.640176392040983,0.308,0.011,2.53655984621563e-30,"7","Cenpm"
"2810417H13Rik",5.21409522454124e-34,1.24100883927758,0.346,0.015,9.37963589942724e-30,"7","2810417H13Rik"
"Lig1",7.57019475584341e-34,1.14484641882855,0.5,0.034,1.36180233462867e-29,"7","Lig1"
"Hells",1.74793209605483e-30,0.765612853065474,0.308,0.013,3.14435504759304e-26,"7","Hells"
"Kif20b",1.10731683284572e-29,0.505215693363687,0.269,0.01,1.99195225060617e-25,"7","Kif20b"
"Smc2",1.88056493213111e-29,1.21288481306601,0.577,0.055,3.38294825641066e-25,"7","Smc2"
"Clspn",1.46481508201727e-28,0.714252257293396,0.269,0.011,2.63505585104087e-24,"7","Clspn"
"Gmnn",2.4062088094292e-26,0.858826209400145,0.346,0.021,4.32852902728218e-22,"7","Gmnn"
"Plk4",1.43604636157862e-23,0.878946701278319,0.346,0.023,2.58330379984378e-19,"7","Plk4"
"Cks2",8.38347507412398e-23,1.62291625966221,0.5,0.054,1.50810333108416e-18,"7","Cks2"
"Cdk1",3.03078492785581e-20,1.25617449005746,0.385,0.035,5.45207900671983e-16,"7","Cdk1"
"Smc4",1.02747718305027e-19,1.20493981531291,0.654,0.11,1.84832870458913e-15,"7","Smc4"
"Stmn11",1.39059188640377e-18,1.63517066793406,0.923,0.274,2.50153574445174e-14,"7","Stmn1"
"Cks1b",6.01264421967368e-18,0.941514068590484,0.577,0.093,1.0816145686771e-13,"7","Cks1b"
"H1fx",1.15016379994004e-17,1.22683702891511,0.577,0.093,2.06902965971213e-13,"7","H1fx"
"Lmnb1",2.28476059691832e-17,0.741565418925028,0.385,0.041,4.11005583779636e-13,"7","Lmnb1"
"Cenpa",3.02138068797422e-17,1.33908104618132,0.423,0.051,5.43516171959683e-13,"7","Cenpa"
"Tyms",7.2045777374579e-16,0.902893182359049,0.423,0.055,1.2960314891913e-11,"7","Tyms"
"Hmgb2",7.55141373083599e-16,2.05378553125091,0.923,0.384,1.35842381604009e-11,"7","Hmgb2"
"Nedd1",2.96473268860889e-14,0.667680854122971,0.385,0.05,5.33325763353853e-10,"7","Nedd1"
"Hmgn2",4.88335433316354e-14,1.13061438856867,0.769,0.222,8.7846661099279e-10,"7","Hmgn2"
"Mcm7",1.7527181267763e-12,0.66095061626922,0.346,0.046,3.15296463825789e-08,"7","Mcm7"
"Dnmt1",2.067202227649e-12,0.8067187711356,0.462,0.083,3.71869008731779e-08,"7","Dnmt1"
"Eri1",2.93962596276620e-12,0.545951247188183,0.308,0.038,5.28809314442013e-08,"7","Eri1"
"Tubb61",5.04698785768793e-12,0.763675616707731,0.385,0.06,9.07902645719482e-08,"7","Tubb6"
"Mcm6",6.80574680046749e-12,0.619255641448514,0.346,0.049,1.2242857919361e-07,"7","Mcm6"
"Fkbp2",8.68786854508477e-12,0.910445071962606,0.731,0.217,1.5628606725753e-07,"7","Fkbp2"
"Ncam1",1.26448240507348e-11,0.60595415566635,0.269,0.03,2.27467739848669e-07,"7","Ncam1"
"Dbf4",1.78501328121633e-11,0.493370855294906,0.269,0.031,3.21106039158006e-07,"7","Dbf4"
"E2f7",5.52379639202461e-11,0.582216255224321,0.269,0.033,9.93675732961307e-07,"7","E2f7"
"Fam111a",8.23646003786782e-11,0.624502047009818,0.308,0.042,1.48165679621204e-06,"7","Fam111a"
"Nde1",8.65487911231334e-11,0.671539321437677,0.385,0.067,1.55692620351405e-06,"7","Nde1"
"Mcm3",1.05771606504837e-10,0.4562785608363,0.308,0.042,1.90272542941551e-06,"7","Mcm3"
"Topbp1",1.34932018938817e-10,0.808221463363596,0.462,0.095,2.42729208869037e-06,"7","Topbp1"
"H2afz1",2.39274873302987e-10,1.43459469667878,0.923,0.627,4.30431569584744e-06,"7","H2afz"
"Whsc1",4.03827307439354e-10,0.907273494600199,0.5,0.119,7.26444943352654e-06,"7","Whsc1"
"Prdx4",5.22041560775264e-10,0.94967594184536,0.846,0.351,9.39100563678623e-06,"7","Prdx4"
"Rrm11",7.79584414688873e-10,1.02604643753357,0.423,0.088,1.40239440358381e-05,"7","Rrm1"
"Ccdc34",1.08710218292736e-09,1.01430694270216,0.462,0.103,1.95558811686802e-05,"7","Ccdc34"
"Hmgb1",2.02236191170521e-09,0.88602079283682,0.962,0.709,3.6380268429665e-05,"7","Hmgb1"
"Nucks1",4.29280035953212e-09,1.24762130105879,0.692,0.307,7.72231856676234e-05,"7","Nucks1"
"Psip1",4.34678652608204e-09,0.760642814279959,0.615,0.185,7.81943428176898e-05,"7","Psip1"
"Baz1b",4.44883070601652e-09,0.665683726200623,0.615,0.188,8.00300155705312e-05,"7","Baz1b"
"Ckap5",5.08148397836777e-09,0.774762391813534,0.5,0.129,9.14108152868578e-05,"7","Ckap5"
"Pelp1",1.41572114237172e-08,0.464745220345262,0.308,0.053,0.000254674076301249,"7","Pelp1"
"Ube2s3",1.94286906601691e-08,0.850528985947353,0.885,0.517,0.000349502716285781,"7","Ube2s"
"Rad21",2.26136948455235e-08,0.800039797513622,0.577,0.187,0.000406797756576122,"7","Rad21"
"Ncapd31",2.77958626968684e-08,0.653482418050336,0.462,0.115,0.000500019774053965,"7","Ncapd3"
"G2e3",6.04106004985485e-08,0.450460823909768,0.346,0.068,0.00108672629236839,"7","G2e3"
"Dek1",7.38505090052303e-08,0.959893066075119,0.808,0.413,0.00132849680649509,"7","Dek"
"Rbbp8",2.4672590866629e-07,0.628646434162995,0.346,0.078,0.0044383523709979,"7","Rbbp8"
"Lsm3",2.98802385220496e-07,0.572447070722933,0.5,0.148,0.00537515610773151,"7","Lsm3"
"Ezh2",3.50320312612104e-07,0.663296656861916,0.346,0.077,0.00630191210357914,"7","Ezh2"
"Dut",4.27555374847058e-07,0.803739970982215,0.423,0.119,0.00769129363812373,"7","Dut"
"Paxip1",4.39945536631684e-07,0.506660306787492,0.269,0.05,0.00791418025846737,"7","Paxip1"
"Nono1",4.78558417443837e-07,0.56260776932296,0.731,0.309,0.00860878737139719,"7","Nono"
"Supt16",6.27317009091947e-07,0.689439251615864,0.538,0.191,0.011284805676555,"7","Supt16"
"Cmc2",6.48353382882678e-07,0.373780038262537,0.346,0.079,0.0116632290046765,"7","Cmc2"
"2700094K13Rik",6.71273164069417e-07,1.00903718069491,0.577,0.227,0.0120755329484447,"7","2700094K13Rik"
"Lbr1",7.5626624539961e-07,0.789908215116288,0.538,0.19,0.0136044734884936,"7","Lbr"
"Hjurp",1.09634247872865e-06,0.655271322459701,0.423,0.123,0.0197221048498497,"7","Hjurp"
"Snrpd11",1.32547323684189e-06,0.573112977511162,0.731,0.351,0.0238439380575487,"7","Snrpd1"
"Tipin",1.55477873039192e-06,0.625669688271773,0.346,0.088,0.0279689145810203,"7","Tipin"
"Strbp",1.58450252371576e-06,0.89000338454227,0.462,0.139,0.0285036158991228,"7","Strbp"
"Pdia5",1.8691813708409e-06,0.254606159246191,0.269,0.051,0.033624703680057,"7","Pdia5"
"Larp7",2.11922146773481e-06,0.488546737647316,0.423,0.124,0.0381226749830814,"7","Larp7"
"Nasp",2.47287046814723e-06,1.0101459819062,0.462,0.164,0.0444844668515005,"7","Nasp"
"Ift74",3.0364957866427e-06,0.316902100432102,0.269,0.054,0.0546235227059156,"7","Ift74"
"Rnaseh2c",3.30151963577353e-06,0.591641474006046,0.577,0.221,0.05939103672793,"7","Rnaseh2c"
"Fbln1",3.37622992762907e-06,0.395675804539023,0.269,0.054,0.0607350001681194,"7","Fbln1"
"Usp1",4.0143040706501e-06,0.543090207954174,0.423,0.127,0.0722133159269247,"7","Usp1"
"Xpo1",4.56543577154793e-06,0.649345733385364,0.462,0.154,0.0821276240943756,"7","Xpo1"
"Tmpo",4.80459078421727e-06,0.728906726361418,0.615,0.271,0.0864297836172845,"7","Tmpo"
"1500009L16Rik2",5.12410887458526e-06,0.44150225665335,0.269,0.058,0.0921775945449143,"7","1500009L16Rik"
"Itga3",5.61640461336434e-06,0.359067725766299,0.269,0.057,0.101033502589811,"7","Itga3"
"H2afv",5.90775526893553e-06,0.855368956452676,0.769,0.494,0.106274609532881,"7","H2afv"
"Smn1",7.41932228593841e-06,0.351737821745851,0.346,0.089,0.133466188601746,"7","Smn1"
"Lsm6",8.0718464872771e-06,0.689470687325174,0.577,0.246,0.145204446459628,"7","Lsm6"
"Ran",8.87617623805908e-06,0.696490780778076,0.692,0.415,0.159673534346445,"7","Ran"
"Hsp90aa12",9.14792268821505e-06,0.575370005505419,0.846,0.531,0.164561981238301,"7","Hsp90aa1"
"Emp23",9.52238676221241e-06,0.637367124515342,0.692,0.307,0.171298215465439,"7","Emp2"
"Crtap",1.01947805621308e-05,0.492365432693419,0.462,0.162,0.18339390753217,"7","Crtap"
"Uimc1",1.66642456453076e-05,0.485486481336304,0.385,0.118,0.299773114913438,"7","Uimc1"
"Suz12",1.86159288197581e-05,0.566717240424382,0.462,0.159,0.334881943538628,"7","Suz12"
"Smarca4",2.13330704941689e-05,0.654980496041554,0.5,0.188,0.383760605119605,"7","Smarca4"
"Rfc3",2.27849100203763e-05,0.435603983886573,0.269,0.064,0.409877746356548,"7","Rfc3"
"Hdgf",2.79806677183057e-05,0.496134901820089,0.615,0.298,0.503344231584602,"7","Hdgf"
"Fzr1",2.83826447036321e-05,0.507363144502099,0.269,0.068,0.510575395573638,"7","Fzr1"
"Anp32b",3.28356056878206e-05,0.605678150373409,0.769,0.425,0.590679710718205,"7","Anp32b"
"Rexo1",3.33944535384269e-05,0.395681099790886,0.385,0.115,0.600732824702761,"7","Rexo1"
"Tuba1b2",3.80928585990849e-05,0.88993062174854,0.731,0.416,0.685252433338938,"7","Tuba1b"
"Ppih",5.02162355416202e-05,0.306981674400239,0.269,0.067,0.903339861158205,"7","Ppih"
"Hsp90b12",5.02905489682508e-05,0.792062408967224,0.846,0.64,0.904676685389863,"7","Hsp90b1"
"Uxs1",5.05403363303463e-05,0.458555799167122,0.269,0.068,0.909170110246599,"7","Uxs1"
"Hnrnpd",5.26688811013171e-05,0.525434770937137,0.731,0.395,0.947460502131593,"7","Hnrnpd"
"Hnrnpab1",6.47241790734418e-05,0.719256516009019,0.731,0.481,1,"7","Hnrnpab"
"Gm1673",6.96574742934247e-05,0.394793717102375,0.269,0.07,1,"7","Gm1673"
"Senp1",7.05187101968625e-05,0.342551417881804,0.269,0.068,1,"7","Senp1"
"Clasrp",7.12685889822935e-05,0.324098468379635,0.269,0.069,1,"7","Clasrp"
"Rbm31",8.51339220554962e-05,0.510948950897896,0.885,0.668,1,"7","Rbm3"
"Manf1",8.61206800301415e-05,0.425995399411686,0.731,0.378,1,"7","Manf"
"Prpf4b",9.53883696008204e-05,0.478120616327364,0.692,0.34,1,"7","Prpf4b"
"U2surp1",9.57369219984769e-05,0.496257447327377,0.692,0.338,1,"7","U2surp"
"Slbp",9.92320187259649e-05,0.499104489232845,0.385,0.136,1,"7","Slbp"
"Stip1",0.000102434089959737,0.389595239391122,0.385,0.132,1,"7","Stip1"
"Supt20",0.000109045495118152,0.455187653763426,0.462,0.182,1,"7","Supt20"
"Dtymk",0.000109346451600016,0.541703005126235,0.423,0.165,1,"7","Dtymk"
"Nop56",0.000114063110165001,0.491630836862464,0.385,0.132,1,"7","Nop56"
"Prkcsh",0.000117417475254547,0.424489158898341,0.423,0.152,1,"7","Prkcsh"
"Rfc1",0.000139101904649156,0.551001429655981,0.346,0.116,1,"7","Rfc1"
"Mrpl24",0.000146939014877744,0.477811636214904,0.538,0.234,1,"7","Mrpl24"
"Actr1a",0.000147779443294012,0.353958936391357,0.385,0.13,1,"7","Actr1a"
"Sae1",0.000151684054266012,0.482221318948748,0.423,0.163,1,"7","Sae1"
"Tra2b",0.000157412345629733,0.464532543632975,0.731,0.41,1,"7","Tra2b"
"Dgkz",0.000158238060503981,0.403787236121023,0.423,0.154,1,"7","Dgkz"
"Atp13a1",0.000162263262987969,0.351895253858736,0.269,0.074,1,"7","Atp13a1"
"Srprb",0.000172910619155371,0.273533395816003,0.269,0.073,1,"7","Srprb"
"Pkdcc1",0.000181184170614746,0.349837080404945,0.269,0.075,1,"7","Pkdcc"
"Aamp",0.000192887951617915,0.453773275441784,0.615,0.295,1,"7","Aamp"
"Tubb53",0.000209088389111317,1.0252043205684,0.846,0.618,1,"7","Tubb5"
"Tpm42",0.000255706007464672,0.450662602799144,0.846,0.536,1,"7","Tpm4"
"Ddx39b",0.000271718186877894,0.466076621091133,0.654,0.339,1,"7","Ddx39b"
"A430005L14Rik",0.000275201064944236,0.370290244580778,0.269,0.079,1,"7","A430005L14Rik"
"Rif1",0.00027850803717061,0.661038160775096,0.385,0.145,1,"7","Rif1"
"Cnot1",0.000288843708426544,0.505833050091176,0.423,0.163,1,"7","Cnot1"
"Anapc1",0.000296501715683765,0.685556456481105,0.385,0.146,1,"7","Anapc1"
"Gspt1",0.000298886315784363,0.437218651510682,0.423,0.177,1,"7","Gspt1"
"Ap1m1",0.000301272384701545,0.422905638720365,0.308,0.102,1,"7","Ap1m1"
"Tardbp",0.000326708811567202,0.272484715970594,0.538,0.221,1,"7","Tardbp"
"Tubb4b3",0.000354972369513804,0.868479321712606,0.731,0.455,1,"7","Tubb4b"
"Pds5a",0.000358278949057502,0.524871391967958,0.423,0.169,1,"7","Pds5a"
"Hnrnpa2b11",0.00037535302672348,0.545015745984888,0.923,0.648,1,"7","Hnrnpa2b1"
"Dhh3",0.000401623089113877,0.484915133959158,0.423,0.168,1,"7","Dhh"
"Arrdc3",0.000429978268164235,0.425108859485832,0.269,0.08,1,"7","Arrdc3"
"Dynlt1f",0.000434701465779215,0.359298137736163,0.269,0.083,1,"7","Dynlt1f"
"Hp1bp3",0.000434765800704037,0.373004975551063,0.654,0.325,1,"7","Hp1bp3"
"Pcm1",0.000437323908455121,0.547804986397791,0.577,0.292,1,"7","Pcm1"
"H2afx1",0.000452054695322916,0.562089040481658,0.269,0.083,1,"7","H2afx"
"Dst1",0.000452949745679811,0.401981719817246,0.885,0.531,1,"7","Dst"
"Pcna",0.00045918066854814,0.318319867208176,0.269,0.084,1,"7","Pcna"
"Zc3h18",0.00049486492056039,0.329709690758813,0.308,0.101,1,"7","Zc3h18"
"Eln2",0.00050622269245007,0.48706337524697,0.962,0.728,1,"7","Eln"
"Lsm2",0.000508930819020095,0.391593879996747,0.462,0.192,1,"7","Lsm2"
"Megf61",0.000528944129893081,0.52069827085963,0.346,0.128,1,"7","Megf6"
"Maz",0.000559948614148354,0.434565300072239,0.423,0.183,1,"7","Maz"
"Nxt1",0.000561607004401131,0.558980248199922,0.269,0.089,1,"7","Nxt1"
"Ncl",0.00058588278232278,0.373770528530432,0.885,0.605,1,"7","Ncl"
"Asf1a",0.000592656923893022,0.439090613169607,0.346,0.127,1,"7","Asf1a"
"Srpr",0.000598783851721311,0.526630659541189,0.538,0.279,1,"7","Srpr"
"Arl6ip12",0.000601464382394128,0.453646178485431,0.577,0.289,1,"7","Arl6ip1"
"Pnn",0.000617032502927464,0.521940961808962,0.615,0.334,1,"7","Pnn"
"Esyt1",0.000633353436441262,0.412719798014926,0.385,0.147,1,"7","Esyt1"
"Ipo5",0.000653337392114213,0.330070272098297,0.269,0.082,1,"7","Ipo5"
"Dctpp1",0.000656697835153957,0.394467240276491,0.269,0.085,1,"7","Dctpp1"
"Myef2",0.000730639355724956,0.603110054903406,0.423,0.18,1,"7","Myef2"
"Csrp22",0.000737048013612783,0.362956821502682,0.731,0.389,1,"7","Csrp2"
"Dbi2",0.000774817008150568,0.497462480298698,0.808,0.5,1,"7","Dbi"
"Ipo9",0.00077874649938031,0.418982064953305,0.269,0.086,1,"7","Ipo9"
"Cbx3",0.000784824805988636,0.439036073346614,0.692,0.402,1,"7","Cbx3"
"Cd821",0.000785916832925503,0.25712125289599,0.385,0.146,1,"7","Cd82"
"Acan2",0.000791011822289367,0.735447760417596,0.308,0.108,1,"7","Acan"
"Arhgef2",0.000793355819002025,0.357754853235112,0.615,0.315,1,"7","Arhgef2"
"Gjc12",0.000821806200053558,0.595398190616736,0.5,0.228,1,"7","Gjc1"
"Calu1",0.00082946310986471,0.402324690578695,0.654,0.373,1,"7","Calu"
"Cbx12",0.00089314792062484,0.427706222951994,0.654,0.364,1,"7","Cbx1"
"Kpna3",0.000916838203894208,0.28421919314555,0.269,0.086,1,"7","Kpna3"
"Calm22",0.000944447203155848,0.429101014187182,0.885,0.62,1,"7","Calm2"
"Sfpq",0.000950991190329357,0.664357605432287,0.692,0.486,1,"7","Sfpq"
"Mrpl22",0.000981219288037458,0.446573864517287,0.346,0.131,1,"7","Mrpl22"
"Glg1",0.000983224274147131,0.284539578003147,0.577,0.285,1,"7","Glg1"
"Susd52",0.000987033228868889,0.383465381302072,0.269,0.087,1,"7","Susd5"
"Chd6",0.000998867901862386,0.397967627526036,0.538,0.272,1,"7","Chd6"
"Nudt21",0.00103384929043225,0.442219749267378,0.423,0.181,1,"7","Nudt21"
"Mrps25",0.00104430483166388,0.331081383974614,0.308,0.106,1,"7","Mrps25"
"Cnot6",0.00111339339781045,0.355550807420661,0.462,0.207,1,"7","Cnot6"
