"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Plpp1",2.65494221807642e-40,0.466406284633297,0.092,0.321,4.40348716290156e-36,"4","Plpp1"
"Eef1b2",2.80228237568052e-40,0.350782873864011,0.29,0.69,4.64786554830371e-36,"4","Eef1b2"
"Abracl",3.59649269530641e-40,0.277996079120601,0.076,0.287,5.96514278443521e-36,"4","Abracl"
"Pim31",5.93470144840397e-40,0.445174058822268,0.095,0.326,9.84329582232283e-36,"4","Pim3"
"Lrrc321",6.54767275762468e-40,0.270930456048668,0.071,0.278,1.08599700357963e-35,"4","Lrrc32"
"Gja41",1.56202455120565e-39,0.296689742413671,0.18,0.468,2.59077392062969e-35,"4","Gja4"
"Chrac1",1.60866790866901e-39,0.305783350078827,0.059,0.256,2.66813659331842e-35,"4","Chrac1"
"Xrn2",3.0537496252564e-39,0.268454588973612,0.062,0.262,5.06494912845027e-35,"4","Xrn2"
"Ldb21",5.52188350339268e-39,0.312761764595545,0.089,0.306,9.15859597872709e-35,"4","Ldb2"
"Litaf",6.3597044163547e-39,0.374954266527386,0.088,0.305,1.05482057449659e-34,"4","Litaf"
"Ptms",6.78321914935455e-39,0.255909551839961,0.303,0.715,1.12506472811194e-34,"4","Ptms"
"Slc38a21",7.48019402803085e-39,0.491661620202914,0.098,0.325,1.2406649814892e-34,"4","Slc38a2"
"Cox8a",1.00693666182253e-38,0.300040594922402,0.309,0.734,1.67010514729885e-34,"4","Cox8a"
"Tsc22d11",7.26210256373445e-38,0.254781738165378,0.303,0.702,1.204492331221e-33,"4","Tsc22d1"
"Midn1",7.77005102829557e-38,0.473239844270859,0.093,0.311,1.2887406635531e-33,"4","Midn"
"Asap2",9.46388548754295e-38,0.42497453399985,0.096,0.313,1.56968004696387e-33,"4","Asap2"
"2210013O21Rik",7.03275253847376e-37,0.394332412557033,0.066,0.26,1.16645233603126e-32,"4","2210013O21Rik"
"Cdv3",1.0439446580974e-36,0.356005691119897,0.09,0.301,1.73148660992035e-32,"4","Cdv3"
"Pdlim7",2.11831854055731e-36,0.360021303563955,0.066,0.258,3.51344313136835e-32,"4","Pdlim7"
"Gm265321",2.1659255601567e-36,0.278488020707129,0.074,0.274,3.59240413407591e-32,"4","Gm26532"
"Wsb1",2.48174068835798e-36,0.33976901671115,0.067,0.259,4.11621510571054e-32,"4","Wsb1"
"Pgls",2.52340511390002e-36,0.360510106062836,0.092,0.303,4.18531972191457e-32,"4","Pgls"
"Atp2a2",2.56069499353209e-36,0.509251175988339,0.136,0.38,4.24716871627233e-32,"4","Atp2a2"
"Cfl1",2.88017953918971e-36,0.313797840391199,0.318,0.742,4.77706578370005e-32,"4","Cfl1"
"Sin3b",3.58554424780715e-36,0.472761890041551,0.074,0.271,5.94698368941294e-32,"4","Sin3b"
"Hmgn1",2.06022408996175e-35,0.431912914837759,0.137,0.374,3.41708767561055e-31,"4","Hmgn1"
"Lpp",8.61371736050663e-35,0.392813962740607,0.08,0.278,1.42867116141363e-30,"4","Lpp"
"Ccnd2",1.95627369039259e-34,0.453611115530216,0.214,0.521,3.24467554288515e-30,"4","Ccnd2"
"Coq10b",7.40246712977603e-34,0.442787848695935,0.075,0.264,1.22777319814465e-29,"4","Coq10b"
"Atpif1",3.62837544425226e-33,0.57432925839626,0.166,0.425,6.0180235118368e-29,"4","Atpif1"
"Map1lc3a",3.65950622451854e-33,0.588215843486667,0.154,0.402,6.06965702398644e-29,"4","Map1lc3a"
"Grasp",3.81152070486513e-33,0.398606559753116,0.081,0.27,6.3217882410893e-29,"4","Grasp"
"Sertad11",2.65253838724315e-31,0.47851415106947,0.083,0.27,4.39950016908149e-27,"4","Sertad1"
"Fstl1",3.82131266899018e-31,0.306181427175942,0.191,0.452,6.33802919278711e-27,"4","Fstl1"
"Fos1",7.7729790936999e-31,0.411745319830607,0.704,0.62,1.28922631248107e-26,"4","Fos"
"Chd3",4.29213323178689e-30,0.383516338950979,0.087,0.272,7.11893217824173e-26,"4","Chd3"
"Rgs101",8.84221599801881e-30,0.465638326435872,0.097,0.286,1.4665699454314e-25,"4","Rgs10"
"Plec1",3.63647216949926e-29,0.614598068720976,0.186,0.442,6.03145274033147e-25,"4","Plec"
"Ccnl1",7.25374879326768e-29,0.692265945465457,0.16,0.398,1.20310677485138e-24,"4","Ccnl1"
"Flna",1.55753253075441e-28,0.402035972825769,0.123,0.325,2.58332345550927e-24,"4","Flna"
"Dusp6",2.06862787432407e-28,0.435222908196353,0.09,0.268,3.4310261923539e-24,"4","Dusp6"
"Rpl22l1",3.91808075858124e-28,0.512436102680915,0.259,0.573,6.49852874618285e-24,"4","Rpl22l1"
"Ier5l1",9.67708936322734e-28,0.657946622183275,0.142,0.364,1.60504204178489e-23,"4","Ier5l"
"Pbx1",1.52559405826248e-27,0.551862649304252,0.088,0.263,2.53035030503415e-23,"4","Pbx1"
"Rgs5",1.09395272095129e-26,1.48854894971391,0.305,0.207,1.81442998296981e-22,"4","Rgs5"
"Fabp51",2.4913434178651e-26,0.494430085535246,0.226,0.497,4.13214219287105e-22,"4","Fabp5"
"Ptov1",2.57030961732813e-26,0.486765793242528,0.085,0.254,4.26311553130043e-22,"4","Ptov1"
"Lmna",3.41222661285033e-26,0.574899342389816,0.164,0.386,5.65951906007356e-22,"4","Lmna"
"Xist",1.15196409621693e-25,0.299290160494383,0.154,0.366,1.91064764998539e-21,"4","Xist"
"Cox4i1",1.36084133760262e-25,0.362777491323279,0.361,0.769,2.25709144254771e-21,"4","Cox4i1"
"H3f3b1",1.245424787031e-24,0.754294455371219,0.632,0.817,2.06566155176962e-20,"4","H3f3b"
"Tmem176b",3.12830408665152e-24,0.478956945879391,0.095,0.26,5.18860515812021e-20,"4","Tmem176b"
"Ppic",1.57783188755504e-22,0.864933300615033,0.165,0.377,2.6169919686988e-18,"4","Ppic"
"Bhlhe40",5.25713785703201e-22,0.641973966193824,0.106,0.27,8.71948884967329e-18,"4","Bhlhe40"
"Fbn1",1.88748199089205e-21,0.66685693115073,0.15,0.343,3.13057763009356e-17,"4","Fbn1"
"Tpm11",7.68826458718381e-21,0.636633908318899,0.255,0.536,1.27517556443031e-16,"4","Tpm1"
"Cdkn1a1",1.09433430912186e-19,0.517745422702363,0.178,0.379,1.81506288510951e-15,"4","Cdkn1a"
"Socs31",1.7228990358361e-19,0.282281289797143,0.194,0.398,2.85760034083776e-15,"4","Socs3"
"Rps9",2.02060999567514e-19,0.537564720409359,0.661,0.881,3.35138373882679e-15,"4","Rps9"
"Zfp36l1",4.53739225377706e-19,0.57153393514143,0.325,0.662,7.52571879211463e-15,"4","Zfp36l1"
"Emp1",6.97776133062095e-19,0.715357280332779,0.205,0.426,1.15733149429679e-14,"4","Emp1"
"Fn11",4.06107788735557e-18,0.317420602044692,0.285,0.554,6.73570378396794e-14,"4","Fn1"
"Klf21",1.42209658462648e-17,0.397153192210626,0.703,0.827,2.35868939526147e-13,"4","Klf2"
"Htra11",1.53850522335158e-17,0.68314524924105,0.165,0.348,2.55176476345093e-13,"4","Htra1"
"Emp3",1.30603541174586e-16,0.410813163165577,0.121,0.266,2.16619033392169e-12,"4","Emp3"
"Vim",1.70765180391076e-16,0.430265148487855,0.68,0.848,2.83231128196639e-12,"4","Vim"
"Cd931",8.40112692275129e-16,0.524698281373545,0.332,0.646,1.39341091140753e-11,"4","Cd93"
"Hsp90ab1",9.49791460839259e-15,0.459318168131754,0.651,0.865,1.575324116948e-10,"4","Hsp90ab1"
"Vwf1",1.04115005727111e-14,0.291603798963678,0.122,0.253,1.72685148498986e-10,"4","Vwf"
"Igf21",1.43687490699981e-14,0.374990603311279,0.151,0.301,2.38320072074988e-10,"4","Igf2"
"Chchd2",1.36307449715447e-13,0.343717431934564,0.406,0.799,2.26079536098041e-09,"4","Chchd2"
"Crip2",1.97109535253561e-12,0.346281714643376,0.421,0.801,3.26925875171556e-08,"4","Crip2"
"Sparc",4.7183716939329e-11,0.424087328219839,0.624,0.847,7.8258912915571e-07,"4","Sparc"
"Jund1",9.94959983750144e-10,0.483825391318771,0.612,0.77,1.65024062904799e-05,"4","Jund"
"Clu1",4.01829088209794e-08,0.432725980502253,0.232,0.386,0.000666473725704765,"4","Clu"
"Apold11",4.32281667670161e-08,0.721015012536573,0.155,0.268,0.00071698237399773,"4","Apold1"
"Ier21",6.1629669782507e-08,0.576825609561013,0.344,0.599,0.00102218970301266,"4","Ier2"
"Rpl10a",6.93493027542901e-08,0.467572954340643,0.424,0.775,0.00115022753548266,"4","Rpl10a"
"Rps4x",9.95592594716961e-08,0.364470879296373,0.642,0.894,0.00165128987759755,"4","Rps4x"
"Nfkbia",1.85447567784541e-07,0.838089579611707,0.317,0.559,0.0030758333592744,"4","Nfkbia"
"Atf31",1.28513614288953e-06,0.739643784794162,0.32,0.308,0.0213152680659658,"4","Atf3"
"Rpl8",3.49547958684505e-06,0.420359831292747,0.608,0.882,0.0579760244274121,"4","Rpl8"
"Ppia",3.66203373727474e-06,0.339794510053942,0.621,0.886,0.0607384915664389,"4","Ppia"
"Ier31",4.04327739765305e-06,0.705630680916521,0.245,0.396,0.0670617989174735,"4","Ier3"
"Stmn21",5.13292487877605e-06,0.395969016068852,0.392,0.651,0.0851346920393795,"4","Stmn2"
"Fbln51",6.32457625127878e-06,0.606998251141849,0.333,0.552,0.10489942170371,"4","Fbln5"
"Actg1",1.01962410107749e-05,0.526188246400253,0.59,0.853,0.169114853404712,"4","Actg1"
"Zfp361",1.31967931886826e-05,0.387891748354706,0.282,0.432,0.21888201182749,"4","Zfp36"
"Ppp1r15a1",2.23232176148725e-05,1.31398204251457,0.322,0.352,0.370252887360275,"4","Ppp1r15a"
"Btg21",2.78649191331972e-05,0.53029362797123,0.361,0.597,0.462167548743209,"4","Btg2"
"Junb1",3.42494743688027e-05,0.449835113422833,0.516,0.591,0.568061781880962,"4","Junb"
"Rpl3",5.18925571834485e-05,0.36117251897903,0.461,0.814,0.860689953444677,"4","Rpl3"
"Rpl32",5.58416211969363e-05,0.329338140032731,0.64,0.898,0.926189129172386,"4","Rpl32"
"Dusp11",6.99325670937251e-05,0.44975824792199,0.391,0.64,1,"4","Dusp1"
"Rps5",0.000959239277377182,0.282804333136147,0.625,0.892,1,"4","Rps5"
"Rpl18",0.00100416443664097,0.493370208722642,0.569,0.855,1,"4","Rpl18"
"Fbln21",0.00876190687667986,0.773875413941975,0.474,0.656,1,"4","Fbln2"
"Col3a1",0,3.27078465550156,0.684,0.097,0,"5","Col3a1"
"Col1a1",0,3.06723076082828,0.615,0.089,0,"5","Col1a1"
"Col1a2",0,3.05691282069563,0.692,0.11,0,"5","Col1a2"
"Lgals1",7.15749101542376e-288,2.58230613771202,0.637,0.146,1.18714145981819e-283,"5","Lgals1"
"Dcn",2.12260389606292e-218,1.38238459114304,0.727,0.223,3.52055082200996e-214,"5","Dcn"
"Timp1",3.3200172587521e-206,3.0085756012367,0.326,0.041,5.50658062536623e-202,"5","Timp1"
"Postn",4.43307519235761e-204,2.53521218127098,0.39,0.063,7.35269851404433e-200,"5","Postn"
"Sparc1",3.59725858437321e-181,1.76641111771374,0.869,0.821,5.9664130880414e-177,"5","Sparc"
"Bgn",1.84355585827471e-171,2.15516088152464,0.578,0.188,3.05772174653443e-167,"5","Bgn"
"Mfap5",4.77630934775975e-121,2.35630778693779,0.342,0.081,7.92198668419431e-117,"5","Mfap5"
"Rbp1",1.11708655671802e-99,2.08645435866107,0.387,0.125,1.85279976297251e-95,"5","Rbp1"
"Vim1",2.25237368038278e-67,0.900971124022748,0.767,0.835,3.73578698628288e-63,"5","Vim"
"Krtcap2",1.36579460577881e-65,0.2886316642582,0.12,0.572,2.26530693314473e-61,"5","Krtcap2"
"Ndufb7",6.31012334652478e-65,0.291417075610075,0.112,0.552,1.0465970582546e-60,"5","Ndufb7"
"Nedd8",1.38904848856667e-63,0.251094306314079,0.104,0.534,2.30387582313668e-59,"5","Nedd8"
"Atp6v1g1",2.58762552258039e-63,0.259442502315321,0.12,0.564,4.29183569175184e-59,"5","Atp6v1g1"
"Tmed10",3.83213465038155e-63,0.308346168909115,0.139,0.603,6.35597853112283e-59,"5","Tmed10"
"Hnrnpa0",2.64045260659612e-61,0.276129286426563,0.118,0.551,4.37945469330032e-57,"5","Hnrnpa0"
"Psma3",2.15292549122434e-60,0.256161823457616,0.118,0.546,3.57084221974469e-56,"5","Psma3"
"Rpsa",5.52117965226325e-60,1.10066969931284,0.703,0.838,9.15742857124383e-56,"5","Rpsa"
"Edf1",3.0644814974621e-59,0.310864346453544,0.133,0.572,5.08274901169063e-55,"5","Edf1"
"Sep15",4.59096680819475e-59,0.255953702880977,0.179,0.662,7.61457754807182e-55,"5","Sep15"
"Sept71",1.81907542256624e-58,0.250182397389913,0.126,0.554,3.01711849586837e-54,"5","Sept7"
"Prkcdbp",7.80004102900727e-58,0.272066600586591,0.126,0.555,1.29371480507115e-53,"5","Prkcdbp"
"Bri3",1.78854757568528e-57,0.33896669264316,0.115,0.53,2.96648500903161e-53,"5","Bri3"
"Tubb4b",4.01068725284903e-56,0.263680047607029,0.158,0.609,6.6521258775754e-52,"5","Tubb4b"
"Map1lc3b",7.47017091504645e-56,0.280069462267347,0.158,0.606,1.23900254796961e-51,"5","Map1lc3b"
"Tmed9",1.63702360363405e-55,0.346897261271405,0.091,0.474,2.71516734898744e-51,"5","Tmed9"
"Vdac2",1.83245831252804e-55,0.279699035833401,0.096,0.482,3.039315357159e-51,"5","Vdac2"
"Rps27l",6.57839002367134e-54,0.256488891124943,0.145,0.575,1.09109176932613e-49,"5","Rps27l"
"Slc25a31",7.10644371156769e-54,0.336073730141479,0.157,0.597,1.17867475400062e-49,"5","Slc25a3"
"Spcs2",7.54505017297388e-54,0.31008446201496,0.086,0.456,1.25142202168945e-49,"5","Spcs2"
"Clic11",1.91692233876579e-53,0.261200501649444,0.208,0.701,3.17940739107694e-49,"5","Clic1"
"Psmb6",3.10933311130239e-53,0.378830624393277,0.105,0.493,5.15713989840615e-49,"5","Psmb6"
"Pomp",6.10845802184037e-53,0.298557569349761,0.113,0.506,1.01314884750244e-48,"5","Pomp"
"Anxa5",6.2439872812893e-53,0.343578361579817,0.168,0.617,1.03562773047464e-48,"5","Anxa5"
"Ssb",7.65582687899796e-53,0.300943418944137,0.081,0.443,1.2697954461506e-48,"5","Ssb"
"Tspo1",9.86436052735569e-53,0.262027211290568,0.185,0.65,1.63610283706721e-48,"5","Tspo"
"Tmed2",1.06085100990821e-52,0.431808089476657,0.112,0.505,1.75952748503375e-48,"5","Tmed2"
"Sumo21",1.43607643037769e-52,0.320542881014265,0.184,0.643,2.38187636742444e-48,"5","Sumo2"
"Eif3f1",2.98652798384174e-52,0.358648269553703,0.152,0.581,4.95345531399991e-48,"5","Eif3f"
"Gdi2",4.30214319677018e-52,0.380792277804748,0.107,0.489,7.13553470616301e-48,"5","Gdi2"
"Eif3h1",7.33524923178908e-52,0.428202687230642,0.126,0.528,1.21662443758454e-47,"5","Eif3h"
"Btf31",1.09698822646228e-51,0.328211986699799,0.204,0.686,1.81946467241034e-47,"5","Btf3"
"Tomm20",2.01790547270515e-51,0.371839130795438,0.107,0.488,3.34689801702876e-47,"5","Tomm20"
"Cct7",2.14064809671409e-51,0.267550993084165,0.078,0.431,3.55047893320998e-47,"5","Cct7"
"Smdt1",4.527716687786e-51,0.386730199394481,0.136,0.544,7.50967089836186e-47,"5","Smdt1"
"Atp5f11",6.97236647327505e-51,0.344493614602045,0.128,0.527,1.1564367032574e-46,"5","Atp5f1"
"Atraid",2.22750606727754e-50,0.309723963154746,0.073,0.415,3.69454156318652e-46,"5","Atraid"
"Mdh2",2.53149185215655e-50,0.365723442876046,0.085,0.439,4.19873238598685e-46,"5","Mdh2"
"Serpinb6a",3.12666003418347e-50,0.34903536765917,0.112,0.49,5.18587833269669e-46,"5","Serpinb6a"
"Lum",5.1902343473134e-50,1.38673937217754,0.275,0.098,8.60852268845401e-46,"5","Lum"
"Ndufb51",1.10644061540847e-49,0.268054302479945,0.08,0.425,1.83514240471648e-45,"5","Ndufb5"
"Hsbp1",2.94308466473332e-49,0.26921148271105,0.097,0.457,4.88140022492669e-45,"5","Hsbp1"
"Atp5o",3.10864194349758e-49,0.384781181943999,0.117,0.497,5.15599352748508e-45,"5","Atp5o"
"Sf3b2",1.68888394364837e-48,0.34910027824616,0.083,0.427,2.80118290893519e-44,"5","Sf3b2"
"Rer1",2.06123426915253e-48,0.414006401349255,0.081,0.424,3.41876315881638e-44,"5","Rer1"
"Pabpc1",3.34610016993274e-48,0.296924174310901,0.117,0.49,5.54984174185044e-44,"5","Pabpc1"
"Gng5",3.36655495510597e-48,0.273563627735381,0.225,0.712,5.58376804853876e-44,"5","Gng5"
"Txndc17",3.6428631389216e-48,0.366001683094426,0.113,0.485,6.04205280221536e-44,"5","Txndc17"
"Prdx4",3.90293575154047e-48,0.347479773459179,0.091,0.44,6.47340923750502e-44,"5","Prdx4"
"Bax",6.31260113061411e-48,0.280773816904982,0.08,0.417,1.04700802352366e-43,"5","Bax"
"Clta",1.16827456928699e-47,0.460848102081585,0.139,0.536,1.93770020061941e-43,"5","Clta"
"Dad11",1.22399503468334e-47,0.434497216714076,0.137,0.53,2.03011816452578e-43,"5","Dad1"
"Ndufa8",1.58666536111834e-47,0.380982190420689,0.093,0.441,2.63164316795087e-43,"5","Ndufa8"
"Park7",7.7855237415962e-47,0.401683868549086,0.126,0.504,1.29130696778115e-42,"5","Park7"
"Rrbp1",1.47916609522942e-46,0.455976777695417,0.158,0.565,2.45334488554752e-42,"5","Rrbp1"
"Pkm",1.53045855448034e-46,0.489244760044535,0.12,0.489,2.53841855846109e-42,"5","Pkm"
"Cct4",6.64260706076916e-46,0.337621339789745,0.069,0.387,1.10174280709917e-41,"5","Cct4"
"Kdelr1",6.99174573250945e-46,0.324683079381999,0.067,0.384,1.15965094719402e-41,"5","Kdelr1"
"Minos1",1.434005281389e-45,0.366313908943647,0.097,0.441,2.37844115971179e-41,"5","Minos1"
"Col4a11",8.53501457173117e-45,0.302150639344942,0.206,0.657,1.41561751686733e-40,"5","Col4a1"
"Nucks1",1.31018447512097e-44,0.361770471010426,0.085,0.413,2.17307197043565e-40,"5","Nucks1"
"Ctsz",2.14394366424458e-44,0.439785798546975,0.101,0.441,3.55594496151606e-40,"5","Ctsz"
"Cd34",4.22528617796552e-44,0.26767294038172,0.131,0.494,7.00805965477361e-40,"5","Cd34"
"Calm2",6.27159487914895e-44,0.438960645811944,0.2,0.635,1.04020672665564e-39,"5","Calm2"
"Vapa",8.36103166858761e-44,0.277403163085186,0.069,0.377,1.38676071255194e-39,"5","Vapa"
"Eif5a",8.69729786985169e-44,0.546046129525499,0.169,0.576,1.4425338246936e-39,"5","Eif5a"
"Arl1",1.10765914797997e-43,0.37458204082332,0.077,0.392,1.83716346283958e-39,"5","Arl1"
"Rhoc1",3.19153324185017e-43,0.44044928897993,0.153,0.541,5.2934770349327e-39,"5","Rhoc"
"Snrpe1",5.34822463280199e-43,0.389296843459655,0.113,0.461,8.87056537596539e-39,"5","Snrpe"
"Hnrnpa1",5.65403908765649e-43,0.372323749775566,0.081,0.396,9.37778923078705e-39,"5","Hnrnpa1"
"Pdia3",5.91374750268939e-43,0.466508605212806,0.193,0.618,9.80854160796063e-39,"5","Pdia3"
"Arpc1b",6.57526877081511e-43,0.382134637417648,0.206,0.644,1.09057407832739e-38,"5","Arpc1b"
"Txnl11",6.97199295936279e-43,0.274785800342481,0.056,0.348,1.15637475223991e-38,"5","Txnl1"
"Bzw1",1.02628683174143e-42,0.417402545226382,0.083,0.398,1.70219933912634e-38,"5","Bzw1"
"Calm3",1.33589637555135e-42,0.320982823996415,0.069,0.372,2.21571772848948e-38,"5","Calm3"
"Sec11a",1.62568109931237e-42,0.327848136409669,0.059,0.352,2.69635467131949e-38,"5","Sec11a"
"Bag11",1.6726007255454e-42,0.334450333667341,0.088,0.409,2.77417556338959e-38,"5","Bag1"
"Anp32b",2.25677918701216e-42,0.377498391300928,0.104,0.439,3.74309395957837e-38,"5","Anp32b"
"Eef1d",3.1699893501501e-42,0.468998864524761,0.139,0.507,5.25774433615895e-38,"5","Eef1d"
"Psmb5",4.81133098353535e-42,0.493473818470258,0.091,0.413,7.98007356929172e-38,"5","Psmb5"
"Mgp",8.10141979509263e-42,0.92668327202288,0.647,0.524,1.34370148721406e-37,"5","Mgp"
"Mrfap1",8.33751964875136e-42,0.505480981252608,0.152,0.531,1.3828610089419e-37,"5","Mrfap1"
"Chd41",8.98882381578528e-42,0.265896185976711,0.073,0.376,1.49088631808615e-37,"5","Chd4"
"Gtf2a2",1.30914629410419e-41,0.271511014142308,0.051,0.333,2.17135004340121e-37,"5","Gtf2a2"
"Scand1",1.65984520751717e-41,0.485893632258572,0.104,0.435,2.75301926118798e-37,"5","Scand1"
"Cct5",1.70640562442289e-41,0.351952851487582,0.065,0.36,2.8302443686678e-37,"5","Cct5"
"Polr2j",1.75221626949883e-41,0.364512114586118,0.067,0.363,2.90622590459077e-37,"5","Polr2j"
"Hint1",2.42169283727012e-41,0.526887361161066,0.2,0.627,4.01661973989622e-37,"5","Hint1"
"Ube2i",4.55042932759256e-41,0.395659021235934,0.081,0.389,7.54734208274503e-37,"5","Ube2i"
"Swi5",6.17640917908538e-41,0.531320454363673,0.128,0.48,1.0244192264431e-36,"5","Swi5"
"Txn1",8.79347456086252e-41,0.457456695005905,0.2,0.624,1.45848569066466e-36,"5","Txn1"
"Cnih4",1.51369115209828e-40,0.258479102387416,0.059,0.341,2.5106081448702e-36,"5","Cnih4"
"Eef1g",1.95753860302104e-40,0.548556477907648,0.171,0.564,3.24677352697069e-36,"5","Eef1g"
"Rnh1",2.10327396113145e-40,0.297052223804908,0.053,0.329,3.48849019193262e-36,"5","Rnh1"
"Psmd8",2.43709777977088e-40,0.396845628173823,0.085,0.391,4.04217037752798e-36,"5","Psmd8"
"Cope",2.71529145162487e-40,0.448869590823897,0.073,0.37,4.503582401665e-36,"5","Cope"
"Ube2n",2.7451936195821e-40,0.381974602265433,0.061,0.345,4.55317813743888e-36,"5","Ube2n"
"2700060E02Rik1",2.79586056058818e-40,0.38746388702406,0.101,0.422,4.63721432579155e-36,"5","2700060E02Rik"
"Fkbp9",3.09168354685903e-40,0.325602069004772,0.067,0.356,5.12786633082038e-36,"5","Fkbp9"
"Psmc4",3.65898529938181e-40,0.265851091492992,0.043,0.31,6.06879301755467e-36,"5","Psmc4"
"Rpl36al",4.15508823650134e-40,0.506369049003154,0.185,0.594,6.89162934906112e-36,"5","Rpl36al"
"Oat",6.5681542459219e-40,0.331015347948193,0.064,0.348,1.08939406322861e-35,"5","Oat"
"Map1lc3a1",9.78849443297922e-40,0.260016902003115,0.089,0.396,1.62351968665393e-35,"5","Map1lc3a"
"Lamtor2",1.15988259265885e-39,0.342745970790779,0.069,0.356,1.92378126818396e-35,"5","Lamtor2"
"Mrpl52",1.20679998510697e-39,0.300017989705213,0.072,0.363,2.00159845529842e-35,"5","Mrpl52"
"Ndufs2",1.56616944056144e-39,0.328810374766002,0.065,0.349,2.5976486341152e-35,"5","Ndufs2"
"Pdcd5",1.80301786799298e-39,0.396234223150718,0.097,0.411,2.99048543585316e-35,"5","Pdcd5"
"Gtf2h5",2.71221942296722e-39,0.289632151286123,0.062,0.343,4.49848713493344e-35,"5","Gtf2h5"
"Calu",2.98674469093177e-39,0.401368318792105,0.083,0.383,4.95381474437943e-35,"5","Calu"
"Ndufab1",3.51025596875805e-39,0.371594445302224,0.081,0.379,5.82211054978211e-35,"5","Ndufab1"
"Pitpna",5.05712843697825e-39,0.363591016942171,0.062,0.342,8.38775322557213e-35,"5","Pitpna"
"Ndufa111",5.27426342093915e-39,0.438694972810993,0.104,0.422,8.74789330996967e-35,"5","Ndufa11"
"Npdc1",6.06844482922995e-39,0.439301050911832,0.083,0.381,1.00651225937608e-34,"5","Npdc1"
"Spcs11",1.41047254267482e-38,0.453340469050991,0.097,0.407,2.33940975928046e-34,"5","Spcs1"
"Sar1a",1.60580174054562e-38,0.378831143915558,0.067,0.349,2.66338276686897e-34,"5","Sar1a"
"Ddah2",1.73437702594409e-38,0.518024002077408,0.117,0.444,2.87663773523086e-34,"5","Ddah2"
"Snrpd21",2.27888976503351e-38,0.459742204822499,0.107,0.425,3.77976656428458e-34,"5","Snrpd2"
"Hdgf",4.30362350353249e-38,0.289639089633081,0.062,0.337,7.13798994295899e-34,"5","Hdgf"
"Manf",4.93390890138427e-38,0.494787728756588,0.093,0.395,8.18338130383595e-34,"5","Manf"
"Esd",5.29971744972673e-38,0.469489065681915,0.091,0.391,8.79011136211675e-34,"5","Esd"
"Rexo2",6.34235151019085e-38,0.46101688751264,0.089,0.388,1.05194242148025e-33,"5","Rexo2"
"Timm13",7.81274004260256e-38,0.49080585419039,0.105,0.419,1.29582106346606e-33,"5","Timm13"
"Reep5",8.91933426931351e-38,0.618185338626239,0.118,0.443,1.47936078190834e-33,"5","Reep5"
"Sdhb",1.14951286439143e-37,0.373686085898422,0.059,0.329,1.90658203687963e-33,"5","Sdhb"
"Ssr3",1.32764343397834e-37,0.417201039426647,0.067,0.344,2.20202939959648e-33,"5","Ssr3"
"Chic2",1.40493806624058e-37,0.250443979299219,0.053,0.316,2.33023027666663e-33,"5","Chic2"
"Atf41",1.51945842075541e-37,0.30087635692426,0.08,0.368,2.52017373666492e-33,"5","Atf4"
"Arf51",2.10995842665188e-37,0.627137164309695,0.188,0.586,3.4995770464448e-33,"5","Arf5"
"Rhoj",2.39983336443946e-37,0.259801398877986,0.062,0.333,3.98036361825928e-33,"5","Rhoj"
"Lman1",2.42790181210546e-37,0.457822528501931,0.075,0.357,4.02691794555812e-33,"5","Lman1"
"2410015M20Rik",3.3235296717626e-37,0.41353815908937,0.081,0.368,5.51240631358545e-33,"5","2410015M20Rik"
"Eif1b",6.43953632685936e-37,0.385013768339238,0.07,0.346,1.06806149517289e-32,"5","Eif1b"
"Pdia6",7.20821727798827e-37,0.636538015691125,0.136,0.474,1.19555491772713e-32,"5","Pdia6"
"Tm2d2",8.47501853435021e-37,0.347841669372862,0.065,0.336,1.40566657410733e-32,"5","Tm2d2"
"Nfic",8.72423110277554e-37,0.430974113698264,0.097,0.397,1.44700097070635e-32,"5","Nfic"
"Pfn11",1.03910895368278e-36,0.431921105703781,0.246,0.698,1.72346611057826e-32,"5","Pfn1"
"Hspa5",1.06915761351353e-36,0.535395800751491,0.187,0.577,1.77330481777353e-32,"5","Hspa5"
"Copb1",1.32401333397191e-36,0.29752271904655,0.048,0.302,2.19600851572581e-32,"5","Copb1"
"Ap2s1",1.51104070065115e-36,0.446063822919731,0.07,0.345,2.50621210609999e-32,"5","Ap2s1"
"Ssr1",1.53512508069555e-36,0.25988780378694,0.056,0.316,2.54615845884164e-32,"5","Ssr1"
"Banf1",2.57277836428189e-36,0.349158054627213,0.061,0.324,4.26721019499794e-32,"5","Banf1"
"Timm17a",2.8244222456662e-36,0.253075017543178,0.05,0.304,4.68458673666196e-32,"5","Timm17a"
"Phb2",3.12883965606395e-36,0.336655948517269,0.056,0.315,5.18949345354766e-32,"5","Phb2"
"Mpc11",3.61765319313741e-36,0.350473830836953,0.061,0.325,6.00023958613771e-32,"5","Mpc1"
"Prmt1",4.99661585267475e-36,0.263782123454719,0.038,0.28,8.28738705324633e-32,"5","Prmt1"
"Mydgf",5.35684621630588e-36,0.349017450592153,0.058,0.316,8.88486513436493e-32,"5","Mydgf"
"Tbrg1",6.845651427755e-36,0.527038108389215,0.086,0.372,1.13541974580744e-31,"5","Tbrg1"
"Ddost",1.17122154837312e-35,0.502357328326553,0.078,0.354,1.94258806013166e-31,"5","Ddost"
